Date,Country,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (indoor),Meeting Friends/Family (outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and bars,Sports and leisure,Schools Closure,Temperature,Humidity,Nursing & Care Home Visit
07/07/2020,2,73,7662,,0,,0,,,,,,,,,2,1,
07/08/2020,2,83,7745,,0,,0,,,,,,,,,3,1,
07/09/2020,2,95,7840,,0,,0,,,,,,,,,3,1,
07/10/2020,2,91,7931,,0,,0,,,,,,,,,3,1,
07/11/2020,2,93,8024,,0,,0,,,,,,,,,2,1,
07/12/2020,2,78,8102,,0,,0,,,,,,,,,2,1,
7/13/2020,2,57,8159,,0,,0,,,,,,,,,2,1,
7/14/2020,2,89,8248,,0,,0,,,,,,,,,3,1,
7/15/2020,2,89,8337,,0,,0,,,,,,,,,3,1,
7/16/2020,2,136,8473,,0,,0,,,,,,,,,2,1,
7/17/2020,2,116,8589,,0,,0,,,,,,,,,2,1,
7/18/2020,2,131,8720,,0,,0,,,,,,,,,2,1,
7/19/2020,2,101,8821,,0,,0,,,,,,,,,2,1,
7/20/2020,2,91,8912,,0,,0,,,,,,,,,3,1,
7/21/2020,2,103,9015,,0,,0,,,,,,,,,3,1,
7/22/2020,2,129,9144,,0,,0,,,,,,,,,3,1,
7/23/2020,2,148,9292,,0,,0,,,,,,,,,3,1,
7/24/2020,2,137,9429,,0,,0,,,,,,,,,3,1,
7/25/2020,2,130,9559,,0,,0,,,,,,,,,3,1,
7/26/2020,2,121,9680,,0,,0,,,,,,,,,3,1,
7/27/2020,2,107,9787,,0,,0,,,,,,,,,3,1,
7/28/2020,2,111,9898,,0,,0,,,,,,,,,3,1,
7/29/2020,2,120,10018,,0,,0,,,,,,,,,3,1,
7/30/2020,2,153,10171,,0,,0,,,,,,,,,3,1,
7/31/2020,2,139,10310,,0,,0,,,,,,,,,3,1,
08/01/2020,2,126,10436,,0,,0,,,,,,,,,3,0,
08/02/2020,2,100,10536,,0,,0,,,,,,,,,3,1,
08/03/2020,2,81,10617,,0,,0,,,,,,,,,3,1,
08/04/2020,2,83,10700,,0,,0,,,,,,,,,2,2,
08/05/2020,2,88,10788,,0,,0,,,,,,,,,2,1,
08/06/2020,2,116,10904,,0,,0,,,,,,,,,3,1,
08/07/2020,2,116,11020,,0,,0,,,,,,,,,3,1,
08/08/2020,2,120,11140,,0,,0,,,,,,,,,3,1,
08/09/2020,2,107,11247,,0,,0,,,,,,,,,3,1,
08/10/2020,2,101,11348,,0,,0,,,,,,,,,3,1,
08/11/2020,2,109,11457,,0,,0,,,,,,,,,3,1,
08/12/2020,2,163,11620,,0,,0,,,,,,,,,3,1,
8/13/2020,2,203,11823,,0,,0,,,,,,,,,3,1,
8/14/2020,2,230,12053,,0,,0,,,,,,,,,3,1,
8/15/2020,2,237,12290,,0,,0,,,,,,,,,3,1,
8/16/2020,2,214,12504,,0,,0,,,,,,,,,3,1,
8/17/2020,2,255,12759,,0,,0,,,,,,,,,3,1,
8/18/2020,2,222,12981,,0,,0,,,,,,,,,3,1,
8/19/2020,2,309,13290,,0,,0,,,,,,,,,3,1,
8/20/2020,2,297,13587,,0,,0,,,,,,,,,3,1,
8/21/2020,2,336,13923,,0,,0,,,,,,,,,3,1,
8/22/2020,2,266,14189,,0,,0,,,,,,,,,3,1,
8/23/2020,2,210,14399,,0,,0,,,,,,,,,3,1,
8/24/2020,2,222,14621,,0,,0,,,,,,,,,3,1,
8/25/2020,2,246,14867,,0,,0,,,,,,,,,3,1,
8/26/2020,2,305,15172,,0,,0,,,,,,,,,3,1,
8/27/2020,2,278,15450,,0,,0,,,,,,,,,3,1,
8/28/2020,2,308,15758,,0,,0,,,,,,,,,3,1,
8/29/2020,2,261,16019,,0,,0,,,,,,,,,3,1,
8/30/2020,2,279,16298,,0,,0,,,,,,,,,3,1,
8/31/2020,2,214,16512,,0,,0,,,,,,,,,2,1,
04/03/2020,3,294,294,,,,,,,,,,,,,1,1,
04/04/2020,3,294,588,,0,,0,,,,,,,,,1,1,
04/05/2020,3,243,831,,0,,0,,,,,,,,,1,1,
04/06/2020,3,211,1042,,0,,0,,,,,,,,,2,1,
04/07/2020,3,181,1223,,0,,0,,,,,,,,,2,1,
04/08/2020,3,242,1465,,0,,0,,,,,,,,,2,0,
04/09/2020,3,249,1714,,0,,0,,,,,,,,,2,1,
04/10/2020,3,238,1952,,0,,0,,,,,,,,,2,1,
04/11/2020,3,197,2149,,0,,0,,,,,,,,,2,1,
04/12/2020,3,141,2290,,0,,0,,,,,,,,,2,1,
4/13/2020,3,109,2399,,0,,0,,,,,,,,,1,1,
4/14/2020,3,79,2478,,0,,0,,,,,,,,,1,1,
4/15/2020,3,104,2582,,0,,0,,,,,,,,,1,1,
4/16/2020,3,125,2707,,0,,0,,,,,,,,,2,1,
4/17/2020,3,136,2843,,0,,0,,,,,,,,,2,1,
4/18/2020,3,117,2960,,0,,0,,,,,,,,,2,1,
4/19/2020,3,118,3078,,0,,0,,,,,,,,,2,1,
4/20/2020,3,122,3200,,0,,0,,,,,,,,,1,1,
4/21/2020,3,129,3329,,0,,0,,,,,,,,,1,1,
4/22/2020,3,116,3445,,0,,0,,,,,,,,,1,1,
4/23/2020,3,91,3536,,0,,0,,,,,,,,,2,1,
4/24/2020,3,78,3614,,0,,0,,,,,,,,,2,1,
4/25/2020,3,72,3686,,0,,0,,,,,,,,,1,1,
4/26/2020,3,72,3758,,0,,0,,,,,,,,,1,1,
4/27/2020,3,58,3816,,0,,0,,,,,,,,,2,1,
4/28/2020,3,51,3867,,0,,0,,,,,,,,,2,1,
4/29/2020,3,58,3925,,0,,0,,,,,,,,,2,1,
4/30/2020,3,78,4003,,0,,0,,,,,,,,,2,1,
05/01/2020,3,78,4081,,0,,0,,,,,,,,,2,1,
05/02/2020,3,58,4139,,0,,0,,,,,,,,,1,1,
05/03/2020,3,33,4172,,0,,0,,,,,,,,,1,1,
05/04/2020,3,28,4200,,0,,0,,,,,,,,,2,1,
05/05/2020,3,47,4247,,0,,0,,,,,,,,,1,1,
05/06/2020,3,64,4311,,0,,0,,,,,,,,,1,1,
05/07/2020,3,71,4382,,0,,0,,,,,,,,,2,1,
05/08/2020,3,60,4442,,0,,0,,,,,,,,,2,1,
05/09/2020,3,40,4482,,0,,0,,,,,,,,,2,1,
05/10/2020,3,31,4513,,0,,0,,,,,,,,,2,2,
05/11/2020,3,33,4546,,0,,0,,,,,,,,,1,2,
05/12/2020,3,42,4588,,0,,0,,,,,,,,,1,1,
5/13/2020,3,49,4637,,0,,0,,,,,,,,,1,1,
5/14/2020,3,58,4695,,0,,0,,,,,,,,,1,1,
5/15/2020,3,62,4757,,0,,0,,,,,,,,,1,1,
5/16/2020,3,62,4819,,0,,0,,,,,,,,,2,1,
5/17/2020,3,41,4860,,0,,0,,,,,,,,,2,1,
5/18/2020,3,60,4920,,0,,0,,,,,,,,,2,1,
5/19/2020,3,64,4984,,0,,0,,,,,,,,,2,1,
5/20/2020,3,82,5066,,0,,0,,,,,,,,,2,1,
5/21/2020,3,56,5122,,0,,0,,,,,,,,,2,1,
5/22/2020,3,55,5177,,0,,0,,,,,,,,,2,1,
5/23/2020,3,57,5234,,0,,0,,,,,,,,,2,2,
5/24/2020,3,67,5301,,0,,0,,,,,,,,,2,1,
5/25/2020,3,64,5365,,0,,0,,,,,,,,,2,2,
5/26/2020,3,53,5418,,0,,0,,,,,,,,,2,1,
5/27/2020,3,43,5461,,0,,0,,,,,,,,,2,1,
5/28/2020,3,46,5507,,0,,0,,,,,,,,,2,1,
5/29/2020,3,48,5555,,0,,0,,,,,,,,,2,1,
5/30/2020,3,48,5603,,0,,0,,,,,,,,,2,1,
5/31/2020,3,45,5648,,0,,0,,,,,,,,,2,1,
06/01/2020,3,35,5683,,0,,0,,,,,,,,,2,1,
06/02/2020,3,45,5728,,0,,0,,,,,,,,,2,1,
06/03/2020,3,55,5783,,0,,0,,,,,,,,,2,1,
06/04/2020,3,64,5847,,0,,0,,,,,,,,,2,2,
06/05/2020,3,55,5902,,0,,0,,,,,,,,,2,1,
06/06/2020,3,43,5945,,0,,0,,,,,,,,,2,2,
06/07/2020,3,44,5989,,0,,0,,,,,,,,,2,2,
06/08/2020,3,56,6045,,0,,0,,,,,,,,,2,1,
06/09/2020,3,62,6107,,0,,0,,,,,,,,,2,1,
06/10/2020,3,65,6172,,0,,0,,,,,,,,,2,2,
06/11/2020,3,63,6235,,0,,0,,,,,,,,,2,2,
06/12/2020,3,62,6297,,0,,0,,,,,,,,,2,1,
6/13/2020,3,56,6353,,0,,0,,,,,,,,,3,1,
6/14/2020,3,46,6399,,0,,0,,,,,,,,,2,2,
6/15/2020,3,42,6441,,0,,0,,,,,,,,,2,1,
6/16/2020,3,40,6481,,0,,0,,,,,,,,,2,1,
6/17/2020,3,46,6527,,0,,0,,,,,,,,,2,1,
6/18/2020,3,55,6582,,0,,0,,,,,,,,,2,2,
6/19/2020,3,99,6681,,0,,0,,,,,,,,,2,2,
6/20/2020,3,95,6776,,0,,0,,,,,,,,,2,2,
6/21/2020,3,89,6865,,0,,0,,,,,,,,,2,1,
6/22/2020,3,52,6917,,0,,0,,,,,,,,,2,1,
6/23/2020,3,67,6984,,0,,0,,,,,,,,,2,1,
6/24/2020,3,93,7077,,0,,0,,,,,,,,,2,1,
6/25/2020,3,103,7180,,0,,0,,,,,,,,,2,1,
6/26/2020,3,130,7310,,0,,0,,,,,,,,,2,1,
6/27/2020,3,173,7483,,0,,0,,,,,,,,,3,1,
6/28/2020,3,245,7728,,0,,0,,,,,,,,,3,1,
6/29/2020,3,255,7983,,0,,0,,,,,,,,,2,2,
6/30/2020,3,219,8202,,0,,0,,,,,,,,,2,1,
07/01/2020,3,148,8350,,0,,0,,,,,,,,,3,1,
07/02/2020,3,124,8474,,0,,0,,,,,,,,,2,2,
07/03/2020,3,122,8596,,0,,0,,,,,,,,,2,1,
07/04/2020,3,131,8727,,0,,0,,,,,,,,,2,1,
07/05/2020,3,112,8839,,0,,0,,,,,,,,,3,1,
07/06/2020,3,83,8922,,0,,0,,,,,,,,,2,1,
07/07/2020,3,81,9003,,0,,0,,,,,,,,,2,1,
07/08/2020,3,100,9103,,0,,0,,,,,,,,,2,1,
07/09/2020,3,118,9221,,0,,0,,,,,,,,,2,2,
07/10/2020,3,125,9346,,0,,0,,,,,,,,,3,1,
07/11/2020,3,101,9447,,0,,0,,,,,,,,,2,1,
07/12/2020,3,85,9532,,0,,0,,,,,,,,,2,1,
7/13/2020,3,58,9590,,0,,0,,,,,,,,,2,1,
7/14/2020,3,76,9666,,0,,0,,,,,,,,,2,1,
7/15/2020,3,100,9766,,0,,0,,,,,,,,,2,1,
7/16/2020,3,125,9891,,0,,0,,,,,,,,,2,1,
7/17/2020,3,133,10024,,0,,0,,,,,,,,,2,1,
7/18/2020,3,127,10151,,0,,0,,,,,,,,,2,1,
7/19/2020,3,111,10262,,0,,0,,,,,,,,,3,1,
7/20/2020,3,119,10381,,0,,0,,,,,,,,,3,1,
7/21/2020,3,156,10537,,0,,0,,,,,,,,,2,1,
7/22/2020,3,208,10745,,0,,0,,,,,,,,,2,1,
7/23/2020,3,234,10979,,0,,0,,,,,,,,,2,1,
7/24/2020,3,253,11232,,0,,0,,,,,,,,,3,1,
7/25/2020,3,214,11446,,0,,0,,,,,,,,,3,1,
7/26/2020,3,174,11620,,0,,0,,,,,,,,,2,1,
7/27/2020,3,145,11765,,0,,0,,,,,,,,,3,1,
7/28/2020,3,196,11961,,0,,0,,,,,,,,,3,1,
7/29/2020,3,256,12217,,0,,0,,,,,,,,,3,1,
7/30/2020,3,276,12493,,0,,0,,,,,,,,,3,1,
7/31/2020,3,258,12751,,0,,0,,,,,,,,,3,0,
08/01/2020,3,202,12953,,0,,0,,,,,,,,,3,1,
08/02/2020,3,153,13106,,0,,0,,,,,,,,,2,1,
08/03/2020,3,144,13250,,0,,0,,,,,,,,,2,2,
08/04/2020,3,196,13446,,0,,0,,,,,,,,,2,2,
08/05/2020,3,243,13689,,0,,0,,,,,,,,,2,1,
08/06/2020,3,244,13933,,0,,0,,,,,,,,,2,1,
08/07/2020,3,258,14191,,0,,0,,,,,,,,,3,1,
08/08/2020,3,235,14426,,0,,0,,,,,,,,,3,1,
08/09/2020,3,205,14631,,0,,0,,,,,,,,,3,1,
08/10/2020,3,145,14776,,0,,0,,,,,,,,,3,1,
08/11/2020,3,183,14959,,0,,0,,,,,,,,,3,1,
08/12/2020,3,240,15199,,0,,0,,,,,,,,,3,1,
8/13/2020,3,302,15501,,0,,0,,,,,,,,,3,1,
8/14/2020,3,303,15804,,0,,0,,,,,,,,,3,1,
8/15/2020,3,272,16076,,0,,0,,,,,,,,,3,2,
8/16/2020,3,204,16280,,0,,0,,,,,,,,,3,1,
8/17/2020,3,170,16450,,0,,0,,,,,,,,,3,1,
8/18/2020,3,197,16647,,0,,0,,,,,,,,,2,1,
8/19/2020,3,262,16909,,0,,0,,,,,,,,,2,1,
8/20/2020,3,281,17190,,0,,0,,,,,,,,,3,1,
8/21/2020,3,356,17546,,0,,0,,,,,,,,,3,1,
8/22/2020,3,331,17877,,0,,0,,,,,,,,,3,1,
8/23/2020,3,292,18169,,0,,0,,,,,,,,,2,1,
8/24/2020,3,210,18379,,0,,0,,,,,,,,,2,1,
8/25/2020,3,253,18632,,0,,0,,,,,,,,,2,1,
8/26/2020,3,343,18975,,0,,0,,,,,,,,,3,1,
8/27/2020,3,373,19348,,0,,0,,,,,,,,,2,1,
8/28/2020,3,409,19757,,0,,0,,,,,,,,,2,1,
8/29/2020,3,381,20138,,0,,0,,,,,,,,,2,2,
8/30/2020,3,356,20494,,0,,0,,,,,,,,,2,2,
8/31/2020,3,280,20774,,0,,0,,,,,,,,,2,2,
04/03/2020,4,299,299,,,,,,,,,,,,,1,1,
04/04/2020,4,324,623,,0,,0,,,,,,,,,1,1,
04/05/2020,4,327,950,,0,,0,,,,,,,,,1,1,
04/06/2020,4,308,1258,,0,,0,,,,,,,,,1,1,
04/07/2020,4,332,1590,,0,,0,,,,,,,,,2,1,
04/08/2020,4,344,1934,,0,,0,,,,,,,,,1,1,
04/09/2020,4,318,2252,,0,,0,,,,,,,,,1,1,
04/10/2020,4,249,2501,,0,,0,,,,,,,,,1,1,
04/11/2020,4,198,2699,,0,,0,,,,,,,,,1,1,
04/12/2020,4,180,2879,,0,,0,,,,,,,,,2,1,
4/13/2020,4,166,3045,,0,,0,,,,,,,,,1,1,
4/14/2020,4,172,3217,,0,,0,,,,,,,,,1,1,
4/15/2020,4,169,3386,,0,,0,,,,,,,,,1,1,
4/16/2020,4,187,3573,,0,,0,,,,,,,,,1,1,
4/17/2020,4,187,3760,,0,,0,,,,,,,,,1,1,
4/18/2020,4,187,3947,,0,,0,,,,,,,,,1,1,
4/19/2020,4,169,4116,,0,,0,,,,,,,,,1,1,
4/20/2020,4,147,4263,,0,,0,,,,,,,,,1,1,
4/21/2020,4,151,4414,,0,,0,,,,,,,,,1,1,
4/22/2020,4,176,4590,,0,,0,,,,,,,,,1,1,
4/23/2020,4,186,4776,,0,,0,,,,,,,,,2,1,
4/24/2020,4,172,4948,,0,,0,,,,,,,,,2,1,
4/25/2020,4,177,5125,,0,,0,,,,,,,,,2,1,
4/26/2020,4,168,5293,,0,,0,,,,,,,,,1,1,
4/27/2020,4,162,5455,,0,,0,,,,,,,,,1,1,
4/28/2020,4,136,5591,,0,,0,,,,,,,,,1,1,
4/29/2020,4,144,5735,,0,,0,,,,,,,,,1,1,
4/30/2020,4,153,5888,,0,,0,,,,,,,,,1,2,
05/01/2020,4,154,6042,,0,,0,,,,,,,,,1,2,
05/02/2020,4,133,6175,,0,,0,,,,,,,,,1,2,
05/03/2020,4,121,6296,,0,,0,,,,,,,,,2,1,
05/04/2020,4,120,6416,,0,,0,,,,,,,,,1,1,
05/05/2020,4,138,6554,,0,,0,,,,,,,,,1,1,
05/06/2020,4,153,6707,,0,,0,,,,,,,,,2,1,
05/07/2020,4,138,6845,,0,,0,,,,,,,,,2,1,
05/08/2020,4,132,6977,,0,,0,,,,,,,,,2,1,
05/09/2020,4,112,7089,,0,,0,,,,,,,,,2,1,
05/10/2020,4,116,7205,,0,,0,,,,,,,,,2,1,
05/11/2020,4,98,7303,,0,,0,,,,,,,,,1,1,
05/12/2020,4,91,7394,,0,,0,,,,,,,,,1,1,
5/13/2020,4,79,7473,,0,,0,,,,,,,,,1,1,
5/14/2020,4,67,7540,,0,,0,,,,,,,,,1,1,
5/15/2020,4,66,7606,,0,,0,,,,,,,,,1,1,
5/16/2020,4,64,7670,,0,,0,,,,,,,,,2,1,
5/17/2020,4,71,7741,,0,,0,,,,,,,,,2,1,
5/18/2020,4,59,7800,,0,,0,,,,,,,,,2,2,
5/19/2020,4,62,7862,,0,,0,,,,,,,,,2,1,
5/20/2020,4,64,7926,,0,,0,,,,,,,,,2,1,
5/21/2020,4,71,7997,,0,,0,,,,,,,,,2,1,
5/22/2020,4,62,8059,,0,,0,,,,,,,,,2,1,
5/23/2020,4,57,8116,,0,,0,,,,,,,,,2,2,
5/24/2020,4,60,8176,,0,,0,,,,,,,,,2,2,
5/25/2020,4,52,8228,,0,,0,,,,,,,,,2,1,
5/26/2020,4,46,8274,,0,,0,,,,,,,,,2,1,
5/27/2020,4,40,8314,,0,,0,,,,,,,,,2,1,
5/28/2020,4,42,8356,,0,,0,,,,,,,,,2,1,
5/29/2020,4,55,8411,,0,,0,,,,,,,,,2,1,
5/30/2020,4,51,8462,,0,,0,,,,,,,,,2,1,
5/31/2020,4,52,8514,,0,,0,,,,,,,,,2,1,
06/01/2020,4,36,8550,,0,,0,,,,,,,,,2,1,
06/02/2020,4,33,8583,,0,,0,,,,,,,,,2,1,
06/03/2020,4,34,8617,,0,,0,,,,,,,,,2,1,
06/04/2020,4,38,8655,,0,,0,,,,,,,,,2,1,
06/05/2020,4,47,8702,,0,,0,,,,,,,,,2,1,
06/06/2020,4,51,8753,,0,,0,,,,,,,,,2,1,
06/07/2020,4,45,8798,,0,,0,,,,,,,,,2,1,
06/08/2020,4,29,8827,,0,,0,,,,,,,,,2,1,
06/09/2020,4,26,8853,,0,,0,,,,,,,,,2,1,
06/10/2020,4,23,8876,,0,,0,,,,,,,,,2,1,
06/11/2020,4,24,8900,,0,,0,,,,,,,,,2,1,
06/12/2020,4,33,8933,,0,,0,,,,,,,,,2,1,
6/13/2020,4,41,8974,,0,,0,,,,,,,,,2,1,
6/14/2020,4,52,9026,,0,,0,,,,,,,,,2,1,
6/15/2020,4,40,9066,,0,,0,,,,,,,,,2,1,
6/16/2020,4,37,9103,,0,,0,,,,,,,,,2,1,
6/17/2020,4,33,9136,,0,,0,,,,,,,,,2,1,
6/18/2020,4,43,9179,,0,,0,,,,,,,,,2,1,
6/19/2020,4,47,9226,,0,,0,,,,,,,,,2,1,
6/20/2020,4,32,9258,,0,,0,,,,,,,,,2,2,
6/21/2020,4,16,9274,,0,,0,,,,,,,,,2,2,
6/22/2020,4,45,9319,,0,,0,,,,,,,,,2,1,
6/23/2020,4,57,9376,,0,,0,,,,,,,,,2,1,
6/24/2020,4,74,9450,,0,,0,,,,,,,,,2,1,
6/25/2020,4,37,9487,,0,,0,,,,,,,,,3,1,
6/26/2020,4,38,9525,,0,,0,,,,,,,,,3,1,
6/27/2020,4,20,9545,,0,,0,,,,,,,,,3,1,
6/28/2020,4,13,9558,,0,,0,,,,,,,,,2,2,
6/29/2020,4,25,9583,,0,,0,,,,,,,,,2,1,
6/30/2020,4,31,9614,,0,,0,,,,,,,,,2,1,
07/01/2020,4,40,9654,,0,,0,,,,,,,,,2,1,
07/02/2020,4,21,9675,,0,,0,,,,,,,,,2,1,
07/03/2020,4,21,9696,,0,,0,,,,,,,,,2,1,
07/04/2020,4,13,9709,,0,,0,,,,,,,,,2,2,
07/05/2020,4,6,9715,,0,,0,,,,,,,,,2,2,
07/06/2020,4,15,9730,,0,,0,,,,,,,,,2,1,
07/07/2020,4,19,9749,,0,,0,,,,,,,,,2,1,
07/08/2020,4,22,9771,,0,,0,,,,,,,,,2,1,
07/09/2020,4,13,9784,,0,,0,,,,,,,,,2,1,
07/10/2020,4,19,9803,,0,,0,,,,,,,,,2,1,
07/11/2020,4,16,9819,,0,,0,,,,,,,,,2,1,
07/12/2020,4,10,9829,,0,,0,,,,,,,,,2,1,
7/13/2020,4,30,9859,,0,,0,,,,,,,,,2,1,
7/14/2020,4,38,9897,,0,,0,,,,,,,,,2,2,
7/15/2020,4,49,9946,,0,,0,,,,,,,,,2,2,
7/16/2020,4,29,9975,,0,,0,,,,,,,,,2,1,
7/17/2020,4,37,10012,,0,,0,,,,,,,,,2,1,
7/18/2020,4,27,10039,,0,,0,,,,,,,,,2,1,
7/19/2020,4,17,10056,,0,,0,,,,,,,,,3,1,
7/20/2020,4,29,10085,,0,,0,,,,,,,,,2,1,
7/21/2020,4,43,10128,,0,,0,,,,,,,,,2,1,
7/22/2020,4,59,10187,,0,,0,,,,,,,,,2,1,
7/23/2020,4,43,10230,,0,,0,,,,,,,,,2,1,
7/24/2020,4,45,10275,,0,,0,,,,,,,,,2,1,
7/25/2020,4,30,10305,,0,,0,,,,,,,,,2,2,
7/26/2020,4,16,10321,,0,,0,,,,,,,,,2,2,
7/27/2020,4,36,10357,,0,,0,,,,,,,,,2,2,
7/28/2020,4,46,10403,,0,,0,,,,,,,,,2,1,
7/29/2020,4,66,10469,,0,,0,,,,,,,,,2,1,
7/30/2020,4,59,10528,,0,,0,,,,,,,,,2,1,
7/31/2020,4,71,10599,,0,,0,,,,,,,,,2,1,
08/01/2020,4,51,10650,,0,,0,,,,,,,,,2,1,
08/02/2020,4,22,10672,,0,,0,,,,,,,,,2,1,
08/03/2020,4,69,10741,,0,,0,,,,,,,,,2,1,
08/04/2020,4,94,10835,,0,,0,,,,,,,,,2,1,
08/05/2020,4,132,10967,,0,,0,,,,,,,,,2,1,
08/06/2020,4,104,11071,,0,,0,,,,,,,,,3,1,
08/07/2020,4,123,11194,,0,,0,,,,,,,,,3,1,
08/08/2020,4,85,11279,,0,,0,,,,,,,,,3,1,
08/09/2020,4,46,11325,,0,,0,,,,,,,,,3,1,
08/10/2020,4,124,11449,,0,,0,,,,,,,,,3,1,
08/11/2020,4,172,11621,,0,,0,,,,,,,,,3,1,
08/12/2020,4,210,11831,,0,,0,,,,,,,,,2,1,
8/13/2020,4,133,11964,,0,,0,,,,,,,,,2,1,
8/14/2020,4,140,12104,,0,,0,,,,,,,,,3,1,
8/15/2020,4,137,12241,,0,,0,,,,,,,,,3,1,
8/16/2020,4,135,12376,,0,,0,,,,,,,,,3,1,
8/17/2020,4,120,12496,,0,,0,,,,,,,,,3,1,
8/18/2020,4,124,12620,,0,,0,,,,,,,,,3,1,
8/19/2020,4,108,12728,,0,,0,,,,,,,,,3,1,
8/20/2020,4,105,12833,,0,,0,,,,,,,,,3,2,
8/21/2020,4,91,12924,,0,,0,,,,,,,,,3,2,
8/22/2020,4,62,12986,,0,,0,,,,,,,,,3,1,
8/23/2020,4,24,13010,,0,,0,,,,,,,,,2,1,
8/24/2020,4,90,13100,,0,,0,,,,,,,,,2,1,
8/25/2020,4,117,13217,,0,,0,,,,,,,,,2,1,
8/26/2020,4,137,13354,,0,,0,,,,,,,,,2,1,
8/27/2020,4,77,13431,,0,,0,,,,,,,,,2,2,
8/28/2020,4,73,13504,,0,,0,,,,,,,,,2,2,
8/29/2020,4,54,13558,,0,,0,,,,,,,,,2,2,
8/30/2020,4,25,13583,,0,,0,,,,,,,,,2,1,
8/31/2020,4,95,13678,,0,,0,,,,,,,,,2,1,
04/03/2020,5,4070,4070,,,,,,,,,,,,,2,1,
04/04/2020,5,3872,7942,,0,,0,,,,,,,,,2,1,
04/05/2020,5,3791,11733,,0,,0,,,,,,,,,2,1,
04/06/2020,5,3350,15083,,0,,0,,,,,,,,,2,1,
04/07/2020,5,3188,18271,,0,,0,,,,,,,,,2,1,
04/08/2020,5,3856,22127,,0,,0,,,,,,,,,2,1,
04/09/2020,5,3982,26109,,0,,0,,,,,,,,,2,1,
04/10/2020,5,4169,30278,,0,,0,,,,,,,,,2,1,
04/11/2020,5,3914,34192,,0,,0,,,,,,,,,2,1,
04/12/2020,5,3023,37215,,0,,0,,,,,,,,,2,1,
4/13/2020,5,2467,39682,,0,,0,,,,,,,,,2,1,
4/14/2020,5,3261,42943,,0,,0,,,,,,,,,1,1,
4/15/2020,5,3601,46544,,0,,0,,,,,,,,,2,1,
4/16/2020,5,3590,50134,,0,,0,,,,,,,,,2,1,
4/17/2020,5,1893,52027,,0,,0,,,,,,,,,2,1,
4/18/2020,5,1872,53899,,0,,0,,,,,,,,,2,1,
4/19/2020,5,1253,55152,,0,,0,,,,,,,,,2,1,
4/20/2020,5,1802,56954,,0,,0,,,,,,,,,2,1,
4/21/2020,5,1834,58788,,0,,0,,,,,,,,,2,1,
4/22/2020,5,2182,60970,,0,,0,,,,,,,,,2,1,
4/23/2020,5,2049,63019,,0,,0,,,,,,,,,2,1,
4/24/2020,5,1751,64770,,0,,0,,,,,,,,,2,1,
4/25/2020,5,1654,66424,,0,,0,,,,,,,,,2,1,
4/26/2020,5,1257,67681,,0,,0,,,,,,,,,2,1,
4/27/2020,5,1064,68745,,0,,0,,,,,,,,,2,1,
4/28/2020,5,907,69652,,0,,0,,,,,,,,,2,1,
4/29/2020,5,1289,70941,,0,,0,,,,,,,,,2,2,
4/30/2020,5,1271,72212,,0,,0,,,,,,,,,2,2,
05/01/2020,5,1116,73328,,0,,0,,,,,,,,,2,1,
05/02/2020,5,846,74174,,0,,0,,,,,,,,,2,1,
05/03/2020,5,569,74743,,0,,0,,,,,,,,,2,1,
05/04/2020,5,559,75302,,0,,0,,,,,,,,,2,1,
05/05/2020,5,663,75965,,0,,0,,,,,,,,,2,1,
05/06/2020,5,1954,77919,,0,,0,,,,,,,,,2,1,
05/07/2020,5,1972,79891,,0,,0,,,,,,,,,2,1,
05/08/2020,5,1818,81709,,0,,0,,,,,,,,,2,1,
05/09/2020,5,568,82277,,0,,0,,,,,,,,,2,1,
05/10/2020,5,428,82705,,0,,0,,,,,,,,,2,2,
05/11/2020,5,366,83071,,0,,0,,,,,,,,,2,1,
05/12/2020,5,458,83529,,0,,0,,,,,,,,,2,1,
5/13/2020,5,557,84086,,0,,0,,,,,,,,,2,1,
5/14/2020,5,612,84698,,0,,0,,,,,,,,,2,1,
5/15/2020,5,564,85262,,0,,0,,,,,,,,,2,1,
5/16/2020,5,519,85781,,0,,0,,,,,,,,,2,1,
5/17/2020,5,352,86133,,0,,0,,,,,,,,,2,1,
5/18/2020,5,328,86461,,0,,0,,,,,,,,,2,1,
5/19/2020,5,378,86839,,0,,0,,,,,,,,,2,1,
5/20/2020,5,478,87317,,0,,0,,,,,,,,,3,1,
5/21/2020,5,420,87737,,0,,0,,,,,,,,,3,1,
5/22/2020,5,380,88117,,0,,0,,,,,,,,,3,1,
5/23/2020,5,320,88437,,0,,0,,,,,,,,,2,1,
5/24/2020,5,253,88690,,0,,0,,,,,,,,,2,1,
5/25/2020,5,238,88928,,0,,0,,,,,,,,,2,1,
5/26/2020,5,249,89177,,0,,0,,,,,,,,,3,1,
5/27/2020,5,275,89452,,0,,0,,,,,,,,,3,1,
5/28/2020,5,1264,90716,,0,,0,,,,,,,,,2,1,
5/29/2020,5,1371,92087,,0,,0,,,,,,,,,3,0,
5/30/2020,5,1917,94004,,0,,0,,,,,,,,,3,0,
5/31/2020,5,894,94898,,0,,0,,,,,,,,,2,0,
06/01/2020,5,808,95706,,0,,0,,,,,,,,,3,1,
06/02/2020,5,234,95940,,0,,0,,,,,,,,,3,1,
