Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
28,76,-1,3,0,1,-2,0,2,2,2,1,-2
28,77,3,0,1,-2,0,2,2,2,1,-2,-2
28,78,0,1,-2,0,2,2,2,1,-2,-2,2
28,79,1,-2,0,2,2,2,1,-2,-2,2,-3
28,80,-2,0,2,2,2,1,-2,-2,2,-3,2
28,81,0,2,2,2,1,-2,-2,2,-3,2,1
28,82,2,2,2,1,-2,-2,2,-3,2,1,-2
28,83,2,2,1,-2,-2,2,-3,2,1,-2,-2
28,84,2,1,-2,-2,2,-3,2,1,-2,-2,-2
28,85,1,-2,-2,2,-3,2,1,-2,-2,-2,-2
28,86,-2,-2,2,-3,2,1,-2,-2,-2,-2,-2
28,87,-2,2,-3,2,1,-2,-2,-2,-2,-2,-2
28,88,2,-3,2,1,-2,-2,-2,-2,-2,-2,0
28,89,-3,2,1,-2,-2,-2,-2,-2,-2,0,-1
28,90,2,1,-2,-2,-2,-2,-2,-2,0,-1,1
28,91,1,-2,-2,-2,-2,-2,-2,0,-1,1,2
28,92,-2,-2,-2,-2,-2,-2,0,-1,1,2,0
28,93,-2,-2,-2,-2,-2,0,-1,1,2,0,3
28,94,-2,-2,-2,-2,0,-1,1,2,0,3,-2
28,95,-2,-2,-2,0,-1,1,2,0,3,-2,2
28,96,-2,-2,0,-1,1,2,0,3,-2,2,-2
28,97,-2,0,-1,1,2,0,3,-2,2,-2,-2
28,98,0,-1,1,2,0,3,-2,2,-2,-2,-2
28,99,-1,1,2,0,3,-2,2,-2,-2,-2,-1
28,100,1,2,0,3,-2,2,-2,-2,-2,-1,2
28,101,2,0,3,-2,2,-2,-2,-2,-1,2,1
28,102,0,3,-2,2,-2,-2,-2,-1,2,1,-2
28,103,3,-2,2,-2,-2,-2,-1,2,1,-2,-2
28,104,-2,2,-2,-2,-2,-1,2,1,-2,-2,-2
28,105,2,-2,-2,-2,-1,2,1,-2,-2,-2,1
28,106,-2,-2,-2,-1,2,1,-2,-2,-2,1,-1
28,107,-2,-2,-1,2,1,-2,-2,-2,1,-1,-2
28,108,-2,-1,2,1,-2,-2,-2,1,-1,-2,-2
28,109,-1,2,1,-2,-2,-2,1,-1,-2,-2,-2
28,110,2,1,-2,-2,-2,1,-1,-2,-2,-2,1
28,111,1,-2,-2,-2,1,-1,-2,-2,-2,1,-2
28,112,-2,-2,-2,1,-1,-2,-2,-2,1,-2,2
28,113,-2,-2,1,-1,-2,-2,-2,1,-2,2,-3
28,114,-2,1,-1,-2,-2,-2,1,-2,2,-3,2
28,115,1,-1,-2,-2,-2,1,-2,2,-3,2,0
28,116,-1,-2,-2,-2,1,-2,2,-3,2,0,2
28,117,-2,-2,-2,1,-2,2,-3,2,0,2,1
28,118,-2,-2,1,-2,2,-3,2,0,2,1,0
28,119,-2,1,-2,2,-3,2,0,2,1,0,2
28,120,1,-2,2,-3,2,0,2,1,0,2,0
28,121,-2,2,-3,2,0,2,1,0,2,0,-1
28,122,2,-3,2,0,2,1,0,2,0,-1,-2
28,123,-3,2,0,2,1,0,2,0,-1,-2,-1
28,124,2,0,2,1,0,2,0,-1,-2,-1,-2
28,125,0,2,1,0,2,0,-1,-2,-1,-2,-1
28,126,2,1,0,2,0,-1,-2,-1,-2,-1,2
28,127,1,0,2,0,-1,-2,-1,-2,-1,2,2
28,128,0,2,0,-1,-2,-1,-2,-1,2,2,2
28,129,2,0,-1,-2,-1,-2,-1,2,2,2,2
28,130,0,-1,-2,-1,-2,-1,2,2,2,2,1
28,131,-1,-2,-1,-2,-1,2,2,2,2,1,2
28,132,-2,-1,-2,-1,2,2,2,2,1,2,2
28,133,-1,-2,-1,2,2,2,2,1,2,2,2
28,134,-2,-1,2,2,2,2,1,2,2,2,2
28,135,-1,2,2,2,2,1,2,2,2,2,2
28,136,2,2,2,2,1,2,2,2,2,2,2
28,137,2,2,2,1,2,2,2,2,2,2,2
28,138,2,2,1,2,2,2,2,2,2,2,2
28,139,2,1,2,2,2,2,2,2,2,2,-2
28,140,1,2,2,2,2,2,2,2,2,-2,-1
28,141,2,2,2,2,2,2,2,2,-2,-1,0
28,142,2,2,2,2,2,2,2,-2,-1,0,1
28,143,2,2,2,2,2,2,-2,-1,0,1,2
28,144,2,2,2,2,2,-2,-1,0,1,2,-2
28,145,2,2,2,2,-2,-1,0,1,2,-2,-2
28,146,2,2,2,-2,-1,0,1,2,-2,-2,-2
28,147,2,2,-2,-1,0,1,2,-2,-2,-2,-2
28,148,2,-2,-1,0,1,2,-2,-2,-2,-2,2
28,149,-2,-1,0,1,2,-2,-2,-2,-2,2,2
28,150,-1,0,1,2,-2,-2,-2,-2,2,2,-2
28,151,0,1,2,-2,-2,-2,-2,2,2,-2,3
28,152,1,2,-2,-2,-2,-2,2,2,-2,3,-2
28,153,2,-2,-2,-2,-2,2,2,-2,3,-2,2
28,154,-2,-2,-2,-2,2,2,-2,3,-2,2,-2
28,155,-2,-2,-2,2,2,-2,3,-2,2,-2,-1
28,156,-2,-2,2,2,-2,3,-2,2,-2,-1,-2
28,157,-2,2,2,-2,3,-2,2,-2,-1,-2,-2
28,158,2,2,-2,3,-2,2,-2,-1,-2,-2,-2
28,159,2,-2,3,-2,2,-2,-1,-2,-2,-2,-2
28,160,-2,3,-2,2,-2,-1,-2,-2,-2,-2,-2
28,161,3,-2,2,-2,-1,-2,-2,-2,-2,-2,-2
28,162,-2,2,-2,-1,-2,-2,-2,-2,-2,-2,-2
28,163,2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2
28,164,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2
28,165,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2
28,166,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-3
28,167,-2,-2,-2,-2,-2,-2,-2,-2,2,-3,2
28,168,-2,-2,-2,-2,-2,-2,-2,2,-3,2,-2
28,169,-2,-2,-2,-2,-2,-2,2,-3,2,-2,-2
28,170,-2,-2,-2,-2,-2,2,-3,2,-2,-2,-2
28,171,-2,-2,-2,-2,2,-3,2,-2,-2,-2,-2
28,172,-2,-2,-2,2,-3,2,-2,-2,-2,-2,-2
28,173,-2,-2,2,-3,2,-2,-2,-2,-2,-2,-2
28,174,-2,2,-3,2,-2,-2,-2,-2,-2,-2,-2
28,175,2,-3,2,-2,-2,-2,-2,-2,-2,-2,-2
28,176,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,0
28,177,2,-2,-2,-2,-2,-2,-2,-2,-2,0,-3
28,178,-2,-2,-2,-2,-2,-2,-2,-2,0,-3,-1
28,179,-2,-2,-2,-2,-2,-2,-2,0,-3,-1,-2
28,180,-2,-2,-2,-2,-2,-2,0,-3,-1,-2,3
28,181,-2,-2,-2,-2,-2,0,-3,-1,-2,3,-2
28,182,-2,-2,-2,-2,0,-3,-1,-2,3,-2,1
28,183,-2,-2,-2,0,-3,-1,-2,3,-2,1,-2
28,184,-2,-2,0,-3,-1,-2,3,-2,1,-2,2
28,185,-2,0,-3,-1,-2,3,-2,1,-2,2,-3
28,186,0,-3,-1,-2,3,-2,1,-2,2,-3,2
28,187,-3,-1,-2,3,-2,1,-2,2,-3,2,0
28,188,-1,-2,3,-2,1,-2,2,-3,2,0,2
28,189,-2,3,-2,1,-2,2,-3,2,0,2,0
28,190,3,-2,1,-2,2,-3,2,0,2,0,3
28,191,-2,1,-2,2,-3,2,0,2,0,3,-2
28,192,1,-2,2,-3,2,0,2,0,3,-2,2
28,193,-2,2,-3,2,0,2,0,3,-2,2,2
28,194,2,-3,2,0,2,0,3,-2,2,2,1
28,195,-3,2,0,2,0,3,-2,2,2,1,-2
28,196,2,0,2,0,3,-2,2,2,1,-2,1
28,197,0,2,0,3,-2,2,2,1,-2,1,2
28,198,2,0,3,-2,2,2,1,-2,1,2,2
28,199,0,3,-2,2,2,1,-2,1,2,2,2
28,200,3,-2,2,2,1,-2,1,2,2,2,2
28,201,-2,2,2,1,-2,1,2,2,2,2,2
28,202,2,2,1,-2,1,2,2,2,2,2,2
28,203,2,1,-2,1,2,2,2,2,2,2,2
28,204,1,-2,1,2,2,2,2,2,2,2,2
28,205,-2,1,2,2,2,2,2,2,2,2,2
28,206,1,2,2,2,2,2,2,2,2,2,-2
28,207,2,2,2,2,2,2,2,2,2,-2,-2
28,208,2,2,2,2,2,2,2,2,-2,-2,0
28,209,2,2,2,2,2,2,2,-2,-2,0,2
28,210,2,2,2,2,2,2,-2,-2,0,2,2
28,211,2,2,2,2,2,-2,-2,0,2,2,-2
28,212,2,2,2,2,-2,-2,0,2,2,-2,-2
28,213,2,2,2,-2,-2,0,2,2,-2,-2,-1
28,214,2,2,-2,-2,0,2,2,-2,-2,-1,-1
28,215,2,-2,-2,0,2,2,-2,-2,-1,-1,-2
28,216,-2,-2,0,2,2,-2,-2,-1,-1,-2,-2
28,217,-2,0,2,2,-2,-2,-1,-1,-2,-2,-2
28,218,0,2,2,-2,-2,-1,-1,-2,-2,-2,-2
28,219,2,2,-2,-2,-1,-1,-2,-2,-2,-2,2
28,220,2,-2,-2,-1,-1,-2,-2,-2,-2,2,-3
28,221,-2,-2,-1,-1,-2,-2,-2,-2,2,-3,-1
28,222,-2,-1,-1,-2,-2,-2,-2,2,-3,-1,-2
28,223,-1,-1,-2,-2,-2,-2,2,-3,-1,-2,-2
28,224,-1,-2,-2,-2,-2,2,-3,-1,-2,-2,-1
28,225,-2,-2,-2,-2,2,-3,-1,-2,-2,-1,2
28,226,-2,-2,-2,2,-3,-1,-2,-2,-1,2,2
28,227,-2,-2,2,-3,-1,-2,-2,-1,2,2,2
28,228,-2,2,-3,-1,-2,-2,-1,2,2,2,2
28,229,2,-3,-1,-2,-2,-1,2,2,2,2,2
28,230,-3,-1,-2,-2,-1,2,2,2,2,2,-2
28,231,-1,-2,-2,-1,2,2,2,2,2,-2,1
28,232,-2,-2,-1,2,2,2,2,2,-2,1,-2
28,233,-2,-1,2,2,2,2,2,-2,1,-2,1
28,234,-1,2,2,2,2,2,-2,1,-2,1,-1
28,235,2,2,2,2,2,-2,1,-2,1,-1,-2
28,236,2,2,2,2,-2,1,-2,1,-1,-2,-2
28,237,2,2,2,-2,1,-2,1,-1,-2,-2,-2
28,238,2,2,-2,1,-2,1,-1,-2,-2,-2,-2
28,239,2,-2,1,-2,1,-1,-2,-2,-2,-2,2
28,240,-2,1,-2,1,-1,-2,-2,-2,-2,2,2
28,241,1,-2,1,-1,-2,-2,-2,-2,2,2,2
28,242,-2,1,-1,-2,-2,-2,-2,2,2,2,2
28,243,1,-1,-2,-2,-2,-2,2,2,2,2,2
28,244,-1,-2,-2,-2,-2,2,2,2,2,2,-1
28,245,-2,-2,-2,-2,2,2,2,2,2,-1,-2
28,246,-2,-2,-2,2,2,2,2,2,-1,-2,-2
28,247,-2,-2,2,2,2,2,2,-1,-2,-2,-2
28,248,-2,2,2,2,2,2,-1,-2,-2,-2,-2
29,1,0,-2,-2,-2,-2,-2,2,-3,2,2,2
29,2,-2,-2,-2,-2,-2,2,-3,2,2,2,-1
29,3,-2,-2,-2,-2,2,-3,2,2,2,-1,3
29,4,-2,-2,-2,2,-3,2,2,2,-1,3,-2
29,5,-2,-2,2,-3,2,2,2,-1,3,-2,2
29,6,-2,2,-3,2,2,2,-1,3,-2,2,2
29,7,2,-3,2,2,2,-1,3,-2,2,2,2
29,8,-3,2,2,2,-1,3,-2,2,2,2,2
29,9,2,2,2,-1,3,-2,2,2,2,2,2
29,10,2,2,-1,3,-2,2,2,2,2,2,2
29,11,2,-1,3,-2,2,2,2,2,2,2,2
29,12,-1,3,-2,2,2,2,2,2,2,2,2
29,13,3,-2,2,2,2,2,2,2,2,2,2
29,14,-2,2,2,2,2,2,2,2,2,2,2
29,15,2,2,2,2,2,2,2,2,2,2,2
29,16,2,2,2,2,2,2,2,2,2,2,1
29,17,2,2,2,2,2,2,2,2,2,1,1
29,18,2,2,2,2,2,2,2,2,1,1,-2
29,19,2,2,2,2,2,2,2,1,1,-2,-2
29,20,2,2,2,2,2,2,1,1,-2,-2,-2
29,21,2,2,2,2,2,1,1,-2,-2,-2,-2
29,22,2,2,2,2,1,1,-2,-2,-2,-2,-1
29,23,2,2,2,1,1,-2,-2,-2,-2,-1,2
29,24,2,2,1,1,-2,-2,-2,-2,-1,2,2
29,25,2,1,1,-2,-2,-2,-2,-1,2,2,2
29,26,1,1,-2,-2,-2,-2,-1,2,2,2,-2
29,27,1,-2,-2,-2,-2,-1,2,2,2,-2,-2
29,28,-2,-2,-2,-2,-1,2,2,2,-2,-2,2
29,29,-2,-2,-2,-1,2,2,2,-2,-2,2,2
29,30,-2,-2,-1,2,2,2,-2,-2,2,2,2
29,31,-2,-1,2,2,2,-2,-2,2,2,2,2
29,32,-1,2,2,2,-2,-2,2,2,2,2,2
29,33,2,2,2,-2,-2,2,2,2,2,2,2
29,34,2,2,-2,-2,2,2,2,2,2,2,-2
29,35,2,-2,-2,2,2,2,2,2,2,-2,-2
29,36,-2,-2,2,2,2,2,2,2,-2,-2,-2
29,37,-2,2,2,2,2,2,2,-2,-2,-2,-2
29,38,2,2,2,2,2,2,-2,-2,-2,-2,-2
29,39,2,2,2,2,2,-2,-2,-2,-2,-2,-2
29,40,2,2,2,2,-2,-2,-2,-2,-2,-2,-2
29,41,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
29,42,2,2,-2,-2,-2,-2,-2,-2,-2,-2,1
29,43,2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
29,44,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2
29,45,-2,-2,-2,-2,-2,-2,-2,1,2,2,2
29,46,-2,-2,-2,-2,-2,-2,1,2,2,2,2
29,47,-2,-2,-2,-2,-2,1,2,2,2,2,2
29,48,-2,-2,-2,-2,1,2,2,2,2,2,1
29,49,-2,-2,-2,1,2,2,2,2,2,1,2
29,50,-2,-2,1,2,2,2,2,2,1,2,2
29,51,-2,1,2,2,2,2,2,1,2,2,2
29,52,1,2,2,2,2,2,1,2,2,2,-1
29,53,2,2,2,2,2,1,2,2,2,-1,2
29,54,2,2,2,2,1,2,2,2,-1,2,2
29,55,2,2,2,1,2,2,2,-1,2,2,2
29,56,2,2,1,2,2,2,-1,2,2,2,-2
29,57,2,1,2,2,2,-1,2,2,2,-2,-2
29,58,1,2,2,2,-1,2,2,2,-2,-2,-2
29,59,2,2,2,-1,2,2,2,-2,-2,-2,-2
29,60,2,2,-1,2,2,2,-2,-2,-2,-2,-2
29,61,2,-1,2,2,2,-2,-2,-2,-2,-2,1
29,62,-1,2,2,2,-2,-2,-2,-2,-2,1,2
29,63,2,2,2,-2,-2,-2,-2,-2,1,2,2
29,64,2,2,-2,-2,-2,-2,-2,1,2,2,-2
29,65,2,-2,-2,-2,-2,-2,1,2,2,-2,1
29,66,-2,-2,-2,-2,-2,1,2,2,-2,1,2
29,67,-2,-2,-2,-2,1,2,2,-2,1,2,-2
29,68,-2,-2,-2,1,2,2,-2,1,2,-2,3
29,69,-2,-2,1,2,2,-2,1,2,-2,3,-2
29,70,-2,1,2,2,-2,1,2,-2,3,-2,1
29,71,1,2,2,-2,1,2,-2,3,-2,1,1
29,72,2,2,-2,1,2,-2,3,-2,1,1,2
29,73,2,-2,1,2,-2,3,-2,1,1,2,2
29,74,-2,1,2,-2,3,-2,1,1,2,2,2
29,75,1,2,-2,3,-2,1,1,2,2,2,2
29,76,2,-2,3,-2,1,1,2,2,2,2,-1
29,77,-2,3,-2,1,1,2,2,2,2,-1,-1
29,78,3,-2,1,1,2,2,2,2,-1,-1,-2
29,79,-2,1,1,2,2,2,2,-1,-1,-2,0
29,80,1,1,2,2,2,2,-1,-1,-2,0,-2
29,81,1,2,2,2,2,-1,-1,-2,0,-2,-2
29,82,2,2,2,2,-1,-1,-2,0,-2,-2,-1
29,83,2,2,2,-1,-1,-2,0,-2,-2,-1,-1
29,84,2,2,-1,-1,-2,0,-2,-2,-1,-1,-1
29,85,2,-1,-1,-2,0,-2,-2,-1,-1,-1,-2
29,86,-1,-1,-2,0,-2,-2,-1,-1,-1,-2,0
29,87,-1,-2,0,-2,-2,-1,-1,-1,-2,0,-3
29,88,-2,0,-2,-2,-1,-1,-1,-2,0,-3,-1
29,89,0,-2,-2,-1,-1,-1,-2,0,-3,-1,-2
29,90,-2,-2,-1,-1,-1,-2,0,-3,-1,-2,-2
29,91,-2,-1,-1,-1,-2,0,-3,-1,-2,-2,-2
29,92,-1,-1,-1,-2,0,-3,-1,-2,-2,-2,-2
29,93,-1,-1,-2,0,-3,-1,-2,-2,-2,-2,-2
29,94,-1,-2,0,-3,-1,-2,-2,-2,-2,-2,-2
29,95,-2,0,-3,-1,-2,-2,-2,-2,-2,-2,-2
29,96,0,-3,-1,-2,-2,-2,-2,-2,-2,-2,-2
29,97,-3,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1
29,98,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-3
29,99,-2,-2,-2,-2,-2,-2,-2,-2,-1,-3,-2
29,100,-2,-2,-2,-2,-2,-2,-2,-1,-3,-2,1
29,101,-2,-2,-2,-2,-2,-2,-1,-3,-2,1,2
29,102,-2,-2,-2,-2,-2,-1,-3,-2,1,2,2
29,103,-2,-2,-2,-2,-1,-3,-2,1,2,2,2
29,104,-2,-2,-2,-1,-3,-2,1,2,2,2,2
29,105,-2,-2,-1,-3,-2,1,2,2,2,2,2
29,106,-2,-1,-3,-2,1,2,2,2,2,2,2
29,107,-1,-3,-2,1,2,2,2,2,2,2,2
29,108,-3,-2,1,2,2,2,2,2,2,2,2
29,109,-2,1,2,2,2,2,2,2,2,2,2
29,110,1,2,2,2,2,2,2,2,2,2,2
29,111,2,2,2,2,2,2,2,2,2,2,2
29,112,2,2,2,2,2,2,2,2,2,2,2
29,113,2,2,2,2,2,2,2,2,2,2,-2
29,114,2,2,2,2,2,2,2,2,2,-2,-2
29,115,2,2,2,2,2,2,2,2,-2,-2,-2
29,116,2,2,2,2,2,2,2,-2,-2,-2,-2
29,117,2,2,2,2,2,2,-2,-2,-2,-2,-2
29,118,2,2,2,2,2,-2,-2,-2,-2,-2,2
29,119,2,2,2,2,-2,-2,-2,-2,-2,2,2
29,120,2,2,2,-2,-2,-2,-2,-2,2,2,2
29,121,2,2,-2,-2,-2,-2,-2,2,2,2,-1
29,122,2,-2,-2,-2,-2,-2,2,2,2,-1,-2
29,123,-2,-2,-2,-2,-2,2,2,2,-1,-2,-2
29,124,-2,-2,-2,-2,2,2,2,-1,-2,-2,-2
29,125,-2,-2,-2,2,2,2,-1,-2,-2,-2,-2
29,126,-2,-2,2,2,2,-1,-2,-2,-2,-2,0
29,127,-2,2,2,2,-1,-2,-2,-2,-2,0,-2
29,128,2,2,2,-1,-2,-2,-2,-2,0,-2,1
29,129,2,2,-1,-2,-2,-2,-2,0,-2,1,2
29,130,2,-1,-2,-2,-2,-2,0,-2,1,2,2
29,131,-1,-2,-2,-2,-2,0,-2,1,2,2,2
29,132,-2,-2,-2,-2,0,-2,1,2,2,2,2
29,133,-2,-2,-2,0,-2,1,2,2,2,2,2
29,134,-2,-2,0,-2,1,2,2,2,2,2,-2
29,135,-2,0,-2,1,2,2,2,2,2,-2,-2
29,136,0,-2,1,2,2,2,2,2,-2,-2,-2
29,137,-2,1,2,2,2,2,2,-2,-2,-2,2
29,138,1,2,2,2,2,2,-2,-2,-2,2,2
29,139,2,2,2,2,2,-2,-2,-2,2,2,2
29,140,2,2,2,2,-2,-2,-2,2,2,2,2
29,141,2,2,2,-2,-2,-2,2,2,2,2,-2
29,142,2,2,-2,-2,-2,2,2,2,2,-2,-2
29,143,2,-2,-2,-2,2,2,2,2,-2,-2,-2
29,144,-2,-2,-2,2,2,2,2,-2,-2,-2,1
29,145,-2,-2,2,2,2,2,-2,-2,-2,1,2
29,146,-2,2,2,2,2,-2,-2,-2,1,2,2
29,147,2,2,2,2,-2,-2,-2,1,2,2,1
29,148,2,2,2,-2,-2,-2,1,2,2,1,1
29,149,2,2,-2,-2,-2,1,2,2,1,1,2
29,150,2,-2,-2,-2,1,2,2,1,1,2,1
29,151,-2,-2,-2,1,2,2,1,1,2,1,1
29,152,-2,-2,1,2,2,1,1,2,1,1,1
29,153,-2,1,2,2,1,1,2,1,1,1,0
29,154,1,2,2,1,1,2,1,1,1,0,0
29,155,2,2,1,1,2,1,1,1,0,0,2
29,156,2,1,1,2,1,1,1,0,0,2,2
29,157,1,1,2,1,1,1,0,0,2,2,2
29,158,1,2,1,1,1,0,0,2,2,2,2
29,159,2,1,1,1,0,0,2,2,2,2,2
29,160,1,1,1,0,0,2,2,2,2,2,-2
29,161,1,1,0,0,2,2,2,2,2,-2,1
29,162,1,0,0,2,2,2,2,2,-2,1,0
29,163,0,0,2,2,2,2,2,-2,1,0,2
29,164,0,2,2,2,2,2,-2,1,0,2,2
29,165,2,2,2,2,2,-2,1,0,2,2,2
29,166,2,2,2,2,-2,1,0,2,2,2,0
29,167,2,2,2,-2,1,0,2,2,2,0,2
29,168,2,2,-2,1,0,2,2,2,0,2,2
29,169,2,-2,1,0,2,2,2,0,2,2,2
29,170,-2,1,0,2,2,2,0,2,2,2,2
29,171,1,0,2,2,2,0,2,2,2,2,2
29,172,0,2,2,2,0,2,2,2,2,2,-2
29,173,2,2,2,0,2,2,2,2,2,-2,3
29,174,2,2,0,2,2,2,2,2,-2,3,-1
29,175,2,0,2,2,2,2,2,-2,3,-1,2
29,176,0,2,2,2,2,2,-2,3,-1,2,0
29,177,2,2,2,2,2,-2,3,-1,2,0,-2
29,178,2,2,2,2,-2,3,-1,2,0,-2,0
29,179,2,2,2,-2,3,-1,2,0,-2,0,-1
29,180,2,2,-2,3,-1,2,0,-2,0,-1,1
29,181,2,-2,3,-1,2,0,-2,0,-1,1,-2
29,182,-2,3,-1,2,0,-2,0,-1,1,-2,-1
29,183,3,-1,2,0,-2,0,-1,1,-2,-1,-2
29,184,-1,2,0,-2,0,-1,1,-2,-1,-2,1
29,185,2,0,-2,0,-1,1,-2,-1,-2,1,-2
29,186,0,-2,0,-1,1,-2,-1,-2,1,-2,-2
29,187,-2,0,-1,1,-2,-1,-2,1,-2,-2,1
29,188,0,-1,1,-2,-1,-2,1,-2,-2,1,1
29,189,-1,1,-2,-1,-2,1,-2,-2,1,1,-2
29,190,1,-2,-1,-2,1,-2,-2,1,1,-2,-2
29,191,-2,-1,-2,1,-2,-2,1,1,-2,-2,-2
29,192,-1,-2,1,-2,-2,1,1,-2,-2,-2,-2
29,193,-2,1,-2,-2,1,1,-2,-2,-2,-2,2
29,194,1,-2,-2,1,1,-2,-2,-2,-2,2,-1
29,195,-2,-2,1,1,-2,-2,-2,-2,2,-1,2
29,196,-2,1,1,-2,-2,-2,-2,2,-1,2,2
29,197,1,1,-2,-2,-2,-2,2,-1,2,2,2
29,198,1,-2,-2,-2,-2,2,-1,2,2,2,-2
29,199,-2,-2,-2,-2,2,-1,2,2,2,-2,-2
29,200,-2,-2,-2,2,-1,2,2,2,-2,-2,-2
29,201,-2,-2,2,-1,2,2,2,-2,-2,-2,-2
29,202,-2,2,-1,2,2,2,-2,-2,-2,-2,2
29,203,2,-1,2,2,2,-2,-2,-2,-2,2,2
29,204,-1,2,2,2,-2,-2,-2,-2,2,2,1
29,205,2,2,2,-2,-2,-2,-2,2,2,1,-2
29,206,2,2,-2,-2,-2,-2,2,2,1,-2,2
29,207,2,-2,-2,-2,-2,2,2,1,-2,2,2
29,208,-2,-2,-2,-2,2,2,1,-2,2,2,-2
29,209,-2,-2,-2,2,2,1,-2,2,2,-2,-2
29,210,-2,-2,2,2,1,-2,2,2,-2,-2,-2
29,211,-2,2,2,1,-2,2,2,-2,-2,-2,-2
29,212,2,2,1,-2,2,2,-2,-2,-2,-2,-2
29,213,2,1,-2,2,2,-2,-2,-2,-2,-2,-2
29,214,1,-2,2,2,-2,-2,-2,-2,-2,-2,-2
29,215,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
29,216,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2
29,217,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
29,218,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
29,219,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,2
29,220,-2,-2,-2,-2,-2,-2,-2,-1,-2,2,2
29,221,-2,-2,-2,-2,-2,-2,-1,-2,2,2,2
29,222,-2,-2,-2,-2,-2,-1,-2,2,2,2,1
29,223,-2,-2,-2,-2,-1,-2,2,2,2,1,2
29,224,-2,-2,-2,-1,-2,2,2,2,1,2,2
29,225,-2,-2,-1,-2,2,2,2,1,2,2,2
29,226,-2,-1,-2,2,2,2,1,2,2,2,0
29,227,-1,-2,2,2,2,1,2,2,2,0,1
29,228,-2,2,2,2,1,2,2,2,0,1,1
29,229,2,2,2,1,2,2,2,0,1,1,2
29,230,2,2,1,2,2,2,0,1,1,2,2
29,231,2,1,2,2,2,0,1,1,2,2,2
29,232,1,2,2,2,0,1,1,2,2,2,-1
29,233,2,2,2,0,1,1,2,2,2,-1,-2
29,234,2,2,0,1,1,2,2,2,-1,-2,-1
29,235,2,0,1,1,2,2,2,-1,-2,-1,1
29,236,0,1,1,2,2,2,-1,-2,-1,1,2
29,237,1,1,2,2,2,-1,-2,-1,1,2,2
29,238,1,2,2,2,-1,-2,-1,1,2,2,1
29,239,2,2,2,-1,-2,-1,1,2,2,1,2
29,240,2,2,-1,-2,-1,1,2,2,1,2,2
29,241,2,-1,-2,-1,1,2,2,1,2,2,2
29,242,-1,-2,-1,1,2,2,1,2,2,2,2
29,243,-2,-1,1,2,2,1,2,2,2,2,-1
29,244,-1,1,2,2,1,2,2,2,2,-1,-2
29,245,1,2,2,1,2,2,2,2,-1,-2,-2
29,246,2,2,1,2,2,2,2,-1,-2,-2,-2
29,247,2,1,2,2,2,2,-1,-2,-2,-2,-2
29,248,1,2,2,2,2,-1,-2,-2,-2,-2,2
29,249,2,2,2,2,-1,-2,-2,-2,-2,2,2
30,1,-2,-2,-2,-2,-2,-2,2,2,-1,-2,-2
30,2,-2,-2,-2,-2,-2,2,2,-1,-2,-2,2
30,3,-2,-2,-2,-2,2,2,-1,-2,-2,2,-3
30,4,-2,-2,-2,2,2,-1,-2,-2,2,-3,2
30,5,-2,-2,2,2,-1,-2,-2,2,-3,2,0
30,6,-2,2,2,-1,-2,-2,2,-3,2,0,-1
30,7,2,2,-1,-2,-2,2,-3,2,0,-1,-2
30,8,2,-1,-2,-2,2,-3,2,0,-1,-2,-2
30,9,-1,-2,-2,2,-3,2,0,-1,-2,-2,-1
30,10,-2,-2,2,-3,2,0,-1,-2,-2,-1,0
30,11,-2,2,-3,2,0,-1,-2,-2,-1,0,2
30,12,2,-3,2,0,-1,-2,-2,-1,0,2,0
30,13,-3,2,0,-1,-2,-2,-1,0,2,0,-2
30,14,2,0,-1,-2,-2,-1,0,2,0,-2,-2
30,15,0,-1,-2,-2,-1,0,2,0,-2,-2,-2
30,16,-1,-2,-2,-1,0,2,0,-2,-2,-2,0
30,17,-2,-2,-1,0,2,0,-2,-2,-2,0,2
30,18,-2,-1,0,2,0,-2,-2,-2,0,2,0
30,19,-1,0,2,0,-2,-2,-2,0,2,0,-2
30,20,0,2,0,-2,-2,-2,0,2,0,-2,-2
30,21,2,0,-2,-2,-2,0,2,0,-2,-2,-2
30,22,0,-2,-2,-2,0,2,0,-2,-2,-2,-2
30,23,-2,-2,-2,0,2,0,-2,-2,-2,-2,-2
30,24,-2,-2,0,2,0,-2,-2,-2,-2,-2,1
30,25,-2,0,2,0,-2,-2,-2,-2,-2,1,-3
