Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity,Rt
12,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2,1
12,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2,1
12,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,1,1
12,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2,1
12,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2,1
12,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2,1
12,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2,1
12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2,1
12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2,1
12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2,1
12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,1,0,4,0,0,1,1,1
12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,1,0,4,0,0,1,1,1
12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,1,0,4,0,0,1,1,1
12,0,0,0,0,0,0,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,1,1,5,1,1,1,1,1
12,0,0,0,0,0,0,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,1,1,5,1,1,1,1,1
12,0,0,0,0,0,0,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,1,1,5,1,1,1,1,1
12,0,0,0,0,0,0,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,2,1,5,1,1,1,1,1
12,0,0,0,0,0,0,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,2,1,5,1,1,1,1,1
12,0,0,0,0,0,0,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,2,1,5,1,1,1,1,1
12,0,0,1,0,0,0,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,2,2,6,2,2,1,1,1
12,0,0,0,0,0,0,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,2,2,6,2,2,1,1,1
12,0,0,0,0,0,0,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,2,2,6,2,2,1,1,1
12,0,0,1,0,0,0,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,3,2,6,2,2,1,1,1
12,0,0,1,0,0,0,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,3,2,6,2,2,1,2,1
12,0,0,1,0,0,0,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,3,2,6,2,2,1,2,1
12,0,0,1,0,0,0,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,3,3,7,3,3,1,1,1
12,0,0,1,0,0,0,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,3,3,7,3,3,2,1,1
12,0,0,1,0,0,0,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,3,3,7,3,3,2,2,1
12,0,0,1,0,0,0,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,4,3,7,3,3,2,1,1
12,0,0,1,0,0,0,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,4,3,7,3,3,2,1,1
12,0,0,1,0,0,0,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3,4,3,7,3,3,2,1,1
12,0,0,1,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,4,4,8,4,4,2,1,1
12,0,0,1,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,4,4,8,4,4,2,1,0
12,0,0,1,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,4,4,8,4,4,2,1,0
12,0,0,1,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,5,4,8,4,4,1,1,0
12,0,0,1,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,5,4,8,4,4,1,1,1
12,0,0,1,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,5,4,8,4,4,2,1,1
12,0,0,1,0,0,0,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,5,5,9,5,5,2,1,1
12,0,0,1,0,0,0,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,5,5,9,5,5,2,2,0
12,0,0,1,0,0,0,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,5,5,9,5,5,1,2,0
12,0,0,1,0,0,0,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,6,5,9,5,5,2,1,0
12,0,0,1,0,0,0,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,6,5,9,5,5,2,1,0
12,0,0,1,0,0,0,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,9,5,5,6,5,9,5,5,2,1,0
12,0,0,1,0,0,0,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,6,6,10,6,6,2,1,0
12,0,0,1,0,0,0,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,6,6,10,6,6,2,1,0
12,0,0,1,0,0,0,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,6,6,10,6,6,2,1,0
12,0,0,1,0,0,0,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,7,6,10,6,6,2,1,0
12,0,0,0,0,0,0,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,7,6,10,6,6,2,1,0
12,0,0,0,0,0,0,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,10,6,6,7,6,10,6,6,2,2,0
12,0,0,0,0,0,0,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,7,7,11,7,7,1,2,0
12,0,0,1,0,0,0,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,7,7,11,7,7,1,2,0
12,0,0,0,0,0,0,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,7,7,11,7,7,1,2,0
12,0,0,1,0,1,0,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,8,7,11,7,7,2,2,0
12,0,0,0,0,0,0,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,8,7,11,7,7,1,1,0
12,0,0,0,0,1,0,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,11,7,7,8,7,11,7,7,2,2,0
12,0,0,1,0,0,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,8,8,12,8,8,2,1,0
12,0,0,0,0,0,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,8,8,12,8,8,2,1,0
12,0,0,1,0,0,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,8,8,12,8,8,2,1,0
12,0,0,1,0,0,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,9,8,12,8,8,2,1,0
12,0,0,0,0,0,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,9,8,12,8,8,2,1,0
12,0,0,0,0,1,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,9,8,12,8,8,2,1,0
12,0,0,0,0,0,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,9,9,13,9,9,2,1,0
12,0,0,0,0,0,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,9,9,13,9,9,1,1,0
12,0,0,0,0,0,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,9,9,13,9,9,1,1,0
12,0,0,0,0,0,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,10,9,13,9,9,1,1,0
12,0,0,0,0,1,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,10,9,13,9,9,1,1,1
12,0,0,0,0,1,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,10,9,13,9,9,2,1,1
12,0,0,0,0,1,0,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,10,10,14,10,10,2,1,1
12,0,0,0,0,1,0,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,10,10,14,10,10,2,2,1
12,0,0,0,0,1,0,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,10,10,14,10,10,2,1,1
12,0,0,0,0,1,0,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,11,10,14,10,10,2,2,1
12,0,0,0,0,1,0,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,11,10,14,10,10,2,1,1
12,0,0,0,0,1,0,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,14,10,10,11,10,14,10,10,2,1,0
12,0,0,0,0,1,0,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,11,11,15,11,11,2,1,0
12,0,0,0,0,1,0,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,11,11,15,11,11,2,1,0
12,0,0,0,0,1,0,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,11,11,15,11,11,2,2,0
12,0,0,0,0,1,0,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,12,11,15,11,11,2,1,0
12,0,0,0,0,1,0,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,12,11,15,11,11,2,2,0
12,0,0,0,0,1,0,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,15,11,11,12,11,15,11,11,2,1,0
12,0,0,0,0,1,0,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,12,12,16,12,12,2,1,0
12,0,0,0,0,1,0,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,12,12,16,12,12,2,1,0
12,0,0,0,0,1,0,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,12,12,16,12,12,2,1,0
12,0,0,0,0,1,0,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,16,12,12,13,12,16,12,12,2,1,0
12,0,0,0,0,1,0,16,12,0,16,12,0,16,12,0,16,12,0,16,12,12,16,12,12,16,12,12,13,12,16,12,12,2,1,0
12,0,0,0,0,1,0,16,12,0,16,12,0,16,12,0,16,12,0,16,12,12,16,12,12,16,12,12,13,12,16,12,12,2,1,0
12,0,0,0,0,1,0,17,13,0,17,13,0,17,13,0,17,13,0,17,13,13,17,13,13,17,13,13,13,13,17,13,13,2,2,0
12,0,0,0,0,1,0,17,13,0,17,13,0,17,13,0,17,13,0,17,13,13,17,13,13,17,13,13,13,13,17,13,13,2,2,0
12,0,0,0,0,1,0,17,13,0,17,13,0,17,13,0,17,13,0,17,13,13,17,13,13,17,13,13,13,13,17,13,13,2,1,0
12,0,0,0,0,1,0,17,13,0,17,13,0,17,13,0,17,13,0,17,13,13,17,13,13,17,13,13,14,13,17,13,13,1,2,0
12,0,0,0,0,1,0,17,13,0,17,13,0,17,13,0,17,13,0,17,13,13,17,13,13,17,13,13,14,13,17,13,13,2,2,0
12,0,0,0,0,1,0,17,13,0,17,13,0,17,13,0,17,13,0,17,13,13,17,13,13,17,13,13,14,13,17,13,13,2,1,0
12,0,0,0,0,1,0,18,14,0,18,14,0,18,14,0,18,14,0,18,14,14,18,14,14,18,14,14,14,14,18,14,14,2,1,0
12,0,0,0,0,1,0,18,14,0,18,14,0,18,14,0,18,14,0,18,14,14,18,14,14,18,14,14,14,14,18,14,14,2,2,0
12,0,0,0,0,1,0,18,14,0,18,14,0,18,14,0,18,14,0,18,14,14,18,14,14,18,14,14,14,14,18,14,14,2,2,1
12,0,0,0,0,1,0,18,14,0,18,14,0,18,14,0,18,14,0,18,14,14,18,14,14,18,14,14,15,14,18,14,14,2,2,1
12,0,0,0,0,1,0,18,14,0,18,14,0,18,14,0,18,14,0,18,14,14,18,14,14,18,14,14,15,14,18,14,14,2,2,1
12,0,0,0,0,1,0,18,14,0,18,14,0,18,14,0,18,14,0,18,14,14,18,14,14,18,14,14,15,14,18,14,14,2,2,1
12,0,0,0,0,1,0,19,15,0,19,15,0,19,15,0,19,15,0,19,15,15,19,15,15,19,15,15,15,15,19,15,15,2,2,1
12,0,0,0,0,1,0,19,15,0,19,15,0,19,15,0,19,15,0,19,15,15,19,15,15,19,15,15,15,15,19,15,15,2,2,1
12,0,0,0,0,1,0,19,15,0,19,15,0,19,15,0,19,15,0,19,15,15,19,15,15,19,15,15,15,15,19,15,15,2,2,1
12,0,0,0,0,1,0,19,15,0,19,15,0,19,15,0,19,15,0,19,15,15,19,15,15,19,15,15,16,15,19,15,15,2,2,1
12,0,0,0,0,0,0,19,15,0,19,15,0,19,15,0,19,15,0,19,15,15,19,15,15,19,15,15,16,15,19,15,15,2,2,1
12,0,0,0,0,1,0,19,15,0,19,15,0,19,15,0,19,15,0,19,15,15,19,15,15,19,15,15,16,15,19,15,15,2,2,1
12,0,0,0,0,1,0,20,16,0,20,16,0,20,16,0,20,16,0,20,16,16,20,16,16,20,16,16,16,16,20,16,16,2,2,1
12,0,0,0,0,1,0,20,16,0,20,16,0,20,16,0,20,16,0,20,16,16,20,16,16,20,16,0,16,0,20,16,0,2,1,1
12,0,0,0,0,1,0,20,16,0,20,16,0,20,16,0,20,16,0,20,16,16,20,16,16,20,16,0,16,0,20,16,0,2,1,1
12,0,0,0,0,1,0,20,16,0,20,16,0,20,16,0,20,16,0,20,16,16,20,16,16,20,16,0,17,0,20,16,0,3,1,1
12,0,0,0,0,1,0,20,16,0,20,16,0,20,16,0,20,16,0,20,16,16,20,16,16,20,16,0,17,0,20,16,0,3,1,0
12,0,0,0,0,1,0,20,16,0,20,16,0,20,16,0,20,16,0,20,16,16,20,16,16,20,16,0,17,0,20,16,0,2,2,0
12,0,0,0,0,1,0,21,17,0,21,17,0,21,17,0,21,17,0,21,17,17,21,17,17,21,17,0,17,0,21,17,0,2,2,0
12,0,0,0,0,1,0,21,17,0,21,17,0,21,17,0,21,17,0,21,17,17,21,17,17,21,17,0,17,0,21,17,0,2,1,0
12,0,0,0,0,1,0,21,17,0,21,17,0,21,17,0,21,17,0,21,17,17,21,17,17,21,17,0,0,0,21,17,0,2,1,0
12,0,0,0,0,1,0,21,17,0,21,17,0,21,17,0,21,17,0,21,17,17,21,17,17,21,17,0,0,0,21,17,0,2,2,0
12,0,0,0,0,1,0,21,17,0,21,17,0,21,17,0,21,17,0,21,17,17,21,17,17,21,17,0,0,0,21,17,0,2,2,0
12,0,0,0,0,1,0,21,17,0,21,17,0,21,17,0,21,17,0,21,17,17,21,17,17,21,17,0,0,0,21,17,0,2,2,0
12,0,0,0,0,1,0,22,18,0,22,18,0,22,18,0,22,18,0,22,18,18,22,18,18,22,18,0,0,0,22,18,0,2,2,0
12,0,0,0,0,1,0,22,18,0,22,18,0,22,18,0,22,18,0,22,18,18,22,18,18,22,18,0,0,0,22,18,0,2,2,0
12,0,0,0,0,1,0,22,18,0,22,18,0,22,18,0,22,18,0,22,18,18,22,18,18,22,18,0,0,0,22,18,0,2,1,0
12,0,0,0,0,1,0,22,18,0,22,18,0,22,0,0,22,18,0,22,18,18,22,18,18,22,18,0,0,0,22,18,0,2,1,0
12,0,0,0,0,1,0,22,18,0,22,18,0,22,0,0,22,18,0,22,18,18,22,18,18,22,18,0,0,0,22,18,0,2,2,0
12,0,0,0,0,1,0,22,18,0,22,18,0,22,0,0,22,18,0,22,18,18,22,18,18,22,18,0,0,0,22,18,0,2,2,0
12,0,0,0,0,1,0,23,19,0,23,19,0,23,0,0,23,19,0,23,19,19,23,19,19,23,19,0,0,0,23,19,0,2,2,0
12,0,0,0,0,1,0,23,19,0,23,19,0,23,0,0,23,19,0,23,19,19,23,19,19,23,19,0,0,0,23,19,0,2,1,0
12,0,0,0,0,1,0,23,19,0,23,19,0,23,0,0,23,19,0,23,19,19,23,19,19,23,19,0,0,0,23,19,0,2,1,0
12,0,0,0,0,1,0,23,19,0,23,19,0,23,0,0,23,19,0,23,19,19,23,19,19,23,19,0,0,0,23,19,0,2,1,0
12,0,0,0,0,2,1,23,19,0,23,19,0,23,0,0,23,19,0,23,19,0,23,19,0,23,19,0,0,0,23,19,0,2,2,0
12,0,0,0,0,1,1,23,19,0,23,19,0,23,0,0,23,19,0,23,19,0,23,19,0,23,19,0,0,0,23,19,0,2,2,0
12,0,0,0,0,2,1,24,20,0,24,20,0,24,0,0,24,20,0,24,20,0,24,20,0,24,20,0,0,0,24,20,0,2,2,0
12,0,0,0,0,1,1,24,20,0,24,20,0,24,0,0,24,20,0,24,20,0,24,20,0,24,20,0,0,0,24,20,0,2,2,0
12,0,0,0,0,1,1,24,20,0,24,20,0,24,0,0,24,20,0,24,20,0,24,20,0,24,20,0,0,0,24,20,0,2,2,0
12,0,0,0,0,1,1,24,20,0,24,20,0,24,0,0,24,20,0,24,20,0,24,20,0,24,20,0,0,0,24,20,0,2,2,0
12,0,0,0,0,2,1,24,20,0,24,20,0,24,0,0,24,20,0,24,20,0,24,20,0,24,20,0,0,0,24,20,0,2,1,1
12,0,0,0,0,2,1,24,20,0,24,20,0,24,0,0,24,20,0,24,20,0,24,20,0,24,20,0,0,0,24,20,0,2,1,1
12,0,0,0,0,1,1,25,21,0,25,21,0,25,0,0,25,21,0,25,21,0,25,21,0,25,21,0,0,0,25,21,0,2,1,1
12,0,0,0,0,2,1,25,21,0,25,21,0,25,0,0,25,21,0,25,21,0,25,21,0,25,21,0,0,0,25,21,0,2,1,1
12,0,0,0,0,2,1,25,21,0,25,21,0,25,0,0,25,21,0,25,21,0,25,21,0,25,21,0,0,0,25,21,0,2,2,1
12,0,0,0,0,2,1,25,21,0,25,21,0,25,0,0,25,21,0,25,21,0,25,21,0,25,21,0,0,0,25,21,0,2,2,1
12,0,0,0,0,2,1,25,21,0,25,21,0,25,0,0,25,21,0,25,21,0,25,21,0,25,21,0,0,0,25,21,0,2,2,1
12,0,0,0,0,2,1,25,21,0,25,21,0,25,0,0,25,21,0,25,21,0,25,21,0,25,21,0,0,0,25,21,0,2,2,1
12,0,0,0,0,2,1,26,22,0,26,22,0,26,0,0,26,22,0,26,22,0,26,22,0,26,22,0,0,0,26,22,0,2,2,0
12,0,0,0,0,1,1,26,22,0,26,22,0,26,0,0,26,22,0,26,22,0,26,22,0,26,22,0,0,0,26,22,0,2,1,0
12,0,0,0,0,2,1,26,22,0,26,22,0,26,0,0,26,22,0,26,22,0,26,22,0,26,22,0,0,0,26,22,0,2,1,0
12,0,0,0,0,2,1,26,22,0,26,22,0,26,0,0,26,22,0,26,22,0,26,22,0,26,22,0,0,0,26,22,0,2,1,0
12,0,0,0,0,2,1,26,22,0,26,22,0,26,0,0,26,22,0,26,22,0,26,22,0,26,22,0,0,0,26,22,0,2,1,0
12,0,0,0,0,2,1,26,22,0,26,22,0,26,0,0,26,22,0,26,22,0,26,22,0,26,22,0,0,0,26,22,0,2,2,0
12,0,0,0,0,2,1,27,23,0,27,23,0,27,0,0,27,23,0,27,23,0,27,23,0,27,23,0,0,0,27,23,0,2,2,0
12,0,0,0,0,2,1,27,23,0,27,23,0,27,0,0,27,23,0,27,0,0,27,0,0,27,23,0,0,0,27,23,0,2,1,0
12,0,0,0,0,2,1,27,23,0,27,23,0,27,0,0,27,23,0,27,0,0,27,0,0,27,23,0,0,0,27,23,0,2,1,0
12,0,0,0,0,1,1,27,23,0,27,23,0,27,0,0,27,23,0,27,0,0,27,0,0,27,23,0,0,0,27,23,0,2,2,0
12,0,0,0,0,2,1,27,23,0,27,23,0,27,0,0,27,23,0,27,0,0,27,0,0,27,23,0,0,0,27,23,0,2,2,0
12,0,0,0,0,2,1,27,23,0,27,23,0,27,0,0,27,23,0,27,0,0,27,0,0,27,23,0,0,0,27,23,0,2,2,0
12,0,0,0,0,2,1,28,24,0,28,24,0,28,0,0,28,24,0,28,0,0,28,0,0,28,24,0,0,0,28,24,0,2,2,0
12,0,0,0,0,2,1,28,24,0,28,24,0,28,0,0,28,24,0,28,0,0,28,0,0,28,24,0,0,0,28,24,0,2,2,0
12,0,0,0,0,2,1,28,24,0,28,24,0,28,0,0,28,24,0,28,0,0,28,0,0,28,24,0,0,0,28,24,0,2,2,0
12,0,0,0,0,2,1,28,24,0,28,24,0,28,0,0,28,24,0,28,0,0,28,0,0,28,24,0,0,0,28,24,0,3,2,1
12,0,0,0,0,2,1,28,24,0,28,24,0,28,0,0,28,24,0,28,0,0,28,0,0,28,24,0,0,0,28,24,0,3,1,1
12,0,0,0,0,2,1,28,24,0,28,24,0,28,0,0,28,24,0,28,0,0,28,0,0,28,24,0,0,0,28,24,0,3,2,1
12,0,0,0,0,2,1,29,25,0,29,25,0,29,0,0,29,25,0,29,0,0,29,0,0,29,25,0,0,0,29,25,0,2,2,0
12,0,0,0,0,2,1,29,25,0,29,25,0,29,0,0,29,25,0,29,0,0,29,0,0,29,25,0,0,0,29,25,0,2,2,0
12,0,0,0,0,2,1,29,25,0,29,25,0,29,0,0,29,25,0,29,0,0,29,0,0,29,25,0,0,0,29,25,0,2,2,0
12,0,0,0,0,2,1,29,25,0,29,25,0,29,0,0,29,25,0,29,0,0,29,0,0,29,25,0,0,0,29,25,0,2,2,1
12,0,0,0,0,2,1,29,25,0,29,25,0,29,0,0,29,25,0,29,0,0,29,0,0,29,25,0,0,0,29,25,0,2,2,1
12,0,0,0,0,1,1,29,25,0,29,25,0,29,0,0,29,25,0,29,0,0,29,0,0,29,25,0,0,0,29,25,0,2,2,1
12,0,0,0,0,2,1,30,26,0,30,26,0,30,0,0,30,26,0,30,0,0,30,0,0,30,26,0,0,0,30,26,0,2,1,1
12,0,0,0,0,2,1,30,26,0,30,26,0,30,0,0,30,26,0,30,0,0,30,0,0,30,26,0,0,0,30,26,0,2,1,1
12,0,0,0,0,2,1,30,26,0,30,26,0,30,0,0,30,26,0,30,0,0,30,0,0,30,26,0,0,0,30,26,0,2,1,0
12,0,0,0,0,2,1,30,26,0,30,26,0,30,0,0,30,26,0,30,0,0,30,0,0,30,26,0,0,0,30,26,0,2,2,0
12,0,0,0,0,2,1,30,26,0,30,26,0,30,0,0,30,26,0,30,0,0,30,0,0,30,26,0,0,0,30,26,0,2,2,1
12,0,0,0,0,2,1,30,26,0,30,26,0,30,0,0,30,26,0,30,0,0,30,0,0,30,26,0,0,0,30,26,0,2,2,1
12,0,0,0,0,2,1,31,27,0,31,27,0,31,0,0,31,27,0,31,0,0,31,0,0,31,27,0,0,0,31,27,0,2,2,1
12,0,0,0,0,2,1,31,27,0,31,27,0,31,0,0,31,27,0,31,0,0,31,0,0,31,27,0,0,0,31,27,0,2,2,1
12,0,0,0,0,2,1,31,27,0,31,27,0,31,0,0,31,27,0,31,0,0,31,0,0,31,27,0,0,0,31,27,0,2,2,1
12,0,0,0,0,2,1,31,27,0,31,27,0,31,0,0,31,27,0,31,0,0,31,0,0,31,27,0,0,0,31,0,0,2,1,1
12,0,0,0,0,2,1,31,27,0,31,27,0,31,0,0,31,27,0,31,0,0,31,0,0,31,27,0,0,0,31,0,0,2,1,1
12,0,0,0,0,2,1,31,27,0,31,27,0,31,0,0,31,27,0,31,0,0,31,0,0,31,27,0,0,0,31,0,0,2,1,1
12,0,0,0,0,2,1,32,28,0,32,28,0,32,0,0,32,28,0,32,0,0,32,0,0,32,28,0,0,0,32,0,0,2,1,1
12,0,0,0,0,2,1,32,28,0,32,28,0,32,0,0,32,28,0,32,0,0,32,0,0,32,28,0,0,0,32,0,0,2,2,1
12,0,0,0,0,2,1,32,28,0,32,28,0,32,0,0,32,28,0,32,0,0,32,0,0,32,28,0,0,0,32,0,0,2,2,1
12,0,0,0,0,2,1,32,28,0,32,28,0,32,0,0,32,28,0,32,0,0,32,0,0,32,28,0,0,0,32,0,0,2,1,1
12,0,0,0,0,2,1,32,28,0,32,28,0,32,0,0,32,28,0,32,0,0,32,0,0,32,28,0,0,0,32,0,0,2,2,1
12,0,0,0,0,2,1,32,28,0,32,28,0,32,0,0,32,28,0,32,0,0,32,0,0,32,28,0,0,0,32,0,0,2,2,1
12,0,0,0,0,2,1,33,29,0,33,29,0,33,0,0,33,29,0,33,0,0,33,0,0,33,29,0,0,0,33,0,0,2,2,1
12,0,0,0,0,3,1,33,29,0,33,29,0,33,1,0,33,29,0,33,0,0,33,0,0,33,29,0,0,0,33,0,0,2,2,1
12,0,0,0,0,2,1,33,29,0,33,29,0,33,1,0,33,29,0,33,0,0,33,0,0,33,29,0,0,0,33,0,0,2,2,1
12,0,0,0,0,3,1,33,29,0,33,29,0,33,1,0,33,29,0,33,0,0,33,0,0,33,29,0,0,0,33,0,0,2,1,1
12,0,0,0,0,3,1,33,29,0,33,29,0,33,1,0,33,29,0,33,0,0,33,0,0,33,29,0,0,0,33,0,0,2,1,1
12,0,0,0,0,3,1,33,29,0,33,29,0,33,1,0,33,29,0,33,0,0,33,0,0,33,29,0,0,0,33,0,0,2,1,1
12,0,0,0,0,3,1,34,30,0,34,30,0,34,1,0,34,30,0,34,0,0,34,0,0,34,30,0,0,0,34,0,0,2,2,1
