Date,Country,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (indoor),Meeting Friends/Family (outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and bars,Sports and leisure,Schools Closure,Temperature,Humidity,Nursing & Care Home Visit
06/03/2020,Slovakia,1,1127,,0,,0,,,,,,,,,17.92,63.29,
06/04/2020,Slovakia,1,1128,,0,,0,,,,,,,,,18.48,65.4,
06/05/2020,Slovakia,1,1129,,0,,0,,,,,,,,,16.33,77.51,
06/06/2020,Slovakia,1,1130,,0,,0,,,,,,,,,17.35,75.33,
06/07/2020,Slovakia,1,1131,,0,,0,,,,,,,,,20.92,67.21,
06/08/2020,Slovakia,1,1132,,0,,0,,,,,,,,,15.27,74.2,
06/09/2020,Slovakia,1,1133,,0,,0,,,,,,,,,18.69,72.48,
06/10/2020,Slovakia,2,1135,,0,,0,,,,,,,,,17.25,85.1,
06/11/2020,Slovakia,4,1139,,0,,0,,,,,,,,,17.71,79.21,
06/12/2020,Slovakia,3,1142,,0,,0,,,,,,,,,21.06,68.43,
6/13/2020,Slovakia,4,1146,,0,,0,,,,,,,,,23.04,64.65,
6/14/2020,Slovakia,3,1149,,0,,0,,,,,,,,,20.55,73.51,
6/15/2020,Slovakia,3,1152,,0,,0,,,,,,,,,19.56,71.81,
6/16/2020,Slovakia,2,1154,,0,,0,,,,,,,,,19.65,64.54,
6/17/2020,Slovakia,5,1159,,0,,0,,,,,,,,,20.67,72.5,
6/18/2020,Slovakia,3,1162,,0,,0,,,,,,,,,18.6,74.58,
6/19/2020,Slovakia,8,1170,,0,,0,,,,,,,,,17.77,78.19,
6/20/2020,Slovakia,8,1178,,0,,0,,,,,,,,,15.71,86.27,
6/21/2020,Slovakia,9,1187,,0,,0,,,,,,,,,16.04,86.43,
6/22/2020,Slovakia,4,1191,,0,,0,,,,,,,,,19.86,64.4,
6/23/2020,Slovakia,1,1192,,0,,0,,,,,,,,,20.39,55.37,
6/24/2020,Slovakia,6,1198,,0,,0,,,,,,,,,18.82,58.12,
6/25/2020,Slovakia,14,1212,,0,,0,,,,,,,,,20.21,66.68,
6/26/2020,Slovakia,18,1230,,0,,0,,,,,,,,,22.04,72.6,
6/27/2020,Slovakia,17,1247,,0,,0,,,,,,,,,23.54,71.19,
6/28/2020,Slovakia,11,1258,,0,,0,,,,,,,,,25.67,59.83,
6/29/2020,Slovakia,8,1266,,0,,0,,,,,,,,,20.54,77.4,
6/30/2020,Slovakia,3,1269,,0,,0,,,,,,,,,21.62,63.81,
07/01/2020,Slovakia,8,1277,,0,,0,,,,,,,,,23.92,65.87,
07/02/2020,Slovakia,11,1288,,0,,0,,,,,,,,,24.02,67.08,
07/03/2020,Slovakia,18,1306,,0,,0,,,,,,,,,21.31,65.52,
07/04/2020,Slovakia,21,1327,,0,,0,,,,,,,,,22.23,52.45,
07/05/2020,Slovakia,21,1348,,0,,0,,,,,,,,,24.39,51.76,
07/06/2020,Slovakia,15,1363,,0,,0,,,,,,,,,24.38,57.48,
07/07/2020,Slovakia,6,1369,,0,,0,,,,,,,,,17.81,54.27,
07/08/2020,Slovakia,11,1380,,0,,0,,,,,,,,,19.64,55.56,
07/09/2020,Slovakia,29,1409,,0,,0,,,,,,,,,22.82,58.76,
07/10/2020,Slovakia,34,1443,,0,,0,,,,,,,,,25.37,54.73,
07/11/2020,Slovakia,32,1475,,0,,0,,,,,,,,,19.46,71.85,
07/12/2020,Slovakia,17,1492,,0,,0,,,,,,,,,17.74,55.09,
7/13/2020,Slovakia,10,1502,,0,,0,,,,,,,,,17.79,54.11,
7/14/2020,Slovakia,5,1507,,0,,0,,,,,,,,,18.39,53.59,
7/15/2020,Slovakia,9,1516,,0,,0,,,,,,,,,20.33,53.73,
7/16/2020,Slovakia,16,1532,,0,,0,,,,,,,,,19.2,68.31,
7/17/2020,Slovakia,19,1551,,0,,0,,,,,,,,,18.51,60.65,
7/18/2020,Slovakia,17,1568,,0,,0,,,,,,,,,17.26,78.46,
7/19/2020,Slovakia,9,1577,,0,,0,,,,,,,,,19.42,81.44,
7/20/2020,Slovakia,5,1582,,0,,0,,,,,,,,,22.71,68.92,
7/21/2020,Slovakia,15,1597,,0,,0,,,,,,,,,22.78,66.91,
7/22/2020,Slovakia,26,1623,,0,,0,,,,,,,,,22.57,63.06,
7/23/2020,Slovakia,37,1660,,0,,0,,,,,,,,,22.9,54.19,
7/24/2020,Slovakia,32,1692,,0,,0,,,,,,,,,20.73,73.1,
7/25/2020,Slovakia,28,1720,,0,,0,,,,,,,,,20.73,73.29,
7/26/2020,Slovakia,30,1750,,0,,0,,,,,,,,,21.48,70.43,
7/27/2020,Slovakia,21,1771,,0,,0,,,,,,,,,23.66,57.19,
7/28/2020,Slovakia,21,1792,,0,,0,,,,,,,,,25.6,63.22,
7/29/2020,Slovakia,22,1814,,0,,0,,,,,,,,,25.15,65.31,
7/30/2020,Slovakia,28,1842,,0,,0,,,,,,,,,25.54,49.5,
7/31/2020,Slovakia,29,1871,,0,,0,,,,,,,,,24.8,50.42,
08/01/2020,Slovakia,31,1902,,0,,0,,,,,,,,,23.74,44.32,
08/02/2020,Slovakia,26,1928,,0,,0,,,,,,,,,23.24,51.2,
08/03/2020,Slovakia,21,1949,,0,,0,,,,,,,,,20.94,69.19,
08/04/2020,Slovakia,10,1959,,0,,0,,,,,,,,,19.16,84.71,
08/05/2020,Slovakia,24,1983,,0,,0,,,,,,,,,18.49,76.16,
08/06/2020,Slovakia,42,2025,,0,,0,,,,,,,,,22.73,68.31,
08/07/2020,Slovakia,52,2077,,0,,0,,,,,,,,,25.49,59.12,
08/08/2020,Slovakia,50,2127,,0,,0,,,,,,,,,26.33,54.5,
08/09/2020,Slovakia,38,2165,,0,,0,,,,,,,,,25.86,55.8,
08/10/2020,Slovakia,26,2191,,0,,0,,,,,,,,,25.24,63.02,
08/11/2020,Slovakia,16,2207,,0,,0,,,,,,,,,21.9,77.56,
08/12/2020,Slovakia,31,2238,,0,,0,,,,,,,,,23.42,65.73,
8/13/2020,Slovakia,47,2285,,0,,0,,,,,,,,,24.33,67.65,
8/14/2020,Slovakia,62,2347,,0,,0,,,,,,,,,24.24,67.11,
8/15/2020,Slovakia,55,2402,,0,,0,,,,,,,,,23.38,70.84,
8/16/2020,Slovakia,54,2456,,0,,0,,,,,,,,,21.68,79.91,
8/17/2020,Slovakia,36,2492,,0,,0,,,,,,,,,20.26,85.4,
8/18/2020,Slovakia,22,2514,,0,,0,,,,,,,,,20.02,83.86,
8/19/2020,Slovakia,40,2554,,0,,0,,,,,,,,,20.84,73.6,
8/20/2020,Slovakia,65,2619,,0,,0,,,,,,,,,21.85,67.33,
8/21/2020,Slovakia,101,2720,,0,,0,,,,,,,,,23.28,66.13,
8/22/2020,Slovakia,98,2818,,0,,0,,,,,,,,,24.16,69.5,
8/23/2020,Slovakia,85,2903,,0,,0,,,,,,,,,22.73,63.94,
8/24/2020,Slovakia,66,2969,,0,,0,,,,,,,,,21.73,58.31,
8/25/2020,Slovakia,45,3014,,0,,0,,,,,,,,,21,53.04,
8/26/2020,Slovakia,60,3074,,0,,0,,,,,,,,,22.47,56.06,
8/27/2020,Slovakia,68,3142,,0,,0,,,,,,,,,21.67,44.52,
8/28/2020,Slovakia,92,3234,,0,,0,,,,,,,,,20.6,59.12,
8/29/2020,Slovakia,102,3336,,0,,0,,,,,,,,,22.14,68.36,
8/30/2020,Slovakia,83,3419,,0,,0,,,,,,,,,23.22,69.33,
8/31/2020,Slovakia,63,3482,,0,,0,,,,,,,,,18.1,65.06,
04/03/2020,Slovenia,40,40,,,,,,,,,,,,,8.33,47.25,
04/04/2020,Slovenia,46,86,,0,,0,,,,,,,,,10.55,44.88,
04/05/2020,Slovenia,33,119,,0,,0,,,,,,,,,11.23,42.5,
04/06/2020,Slovenia,29,148,,0,,0,,,,,,,,,12.33,41.83,
04/07/2020,Slovenia,26,174,,0,,0,,,,,,,,,11.71,35.54,
04/08/2020,Slovenia,31,205,,0,,0,,,,,,,,,11.43,37.79,
04/09/2020,Slovenia,35,240,,0,,0,,,,,,,,,13.01,39.38,
04/10/2020,Slovenia,35,275,,0,,0,,,,,,,,,15.13,40.54,
04/11/2020,Slovenia,32,307,,0,,0,,,,,,,,,15.84,44.67,
04/12/2020,Slovenia,27,334,,0,,0,,,,,,,,,16.27,39.88,
4/13/2020,Slovenia,17,351,,0,,0,,,,,,,,,15.56,37.09,
4/14/2020,Slovenia,11,362,,0,,0,,,,,,,,,7.22,73.42,
4/15/2020,Slovenia,14,376,,0,,0,,,,,,,,,6.86,62.92,
4/16/2020,Slovenia,19,395,,0,,0,,,,,,,,,11.8,47.67,
4/17/2020,Slovenia,28,423,,0,,0,,,,,,,,,15.57,39.04,
4/18/2020,Slovenia,23,446,,0,,0,,,,,,,,,16.27,46.29,
4/19/2020,Slovenia,21,467,,0,,0,,,,,,,,,17.04,50.75,
4/20/2020,Slovenia,10,477,,0,,0,,,,,,,,,12.42,53.92,
4/21/2020,Slovenia,8,485,,0,,0,,,,,,,,,12.32,38.75,
4/22/2020,Slovenia,7,492,,0,,0,,,,,,,,,12.88,43.38,
4/23/2020,Slovenia,11,503,,0,,0,,,,,,,,,12.87,47.88,
4/24/2020,Slovenia,11,514,,0,,0,,,,,,,,,14.2,46,
4/25/2020,Slovenia,11,525,,0,,0,,,,,,,,,16.6,46.33,
4/26/2020,Slovenia,14,539,,0,,0,,,,,,,,,15.75,49.46,
4/27/2020,Slovenia,11,550,,0,,0,,,,,,,,,15.62,65.08,
4/28/2020,Slovenia,7,557,,0,,0,,,,,,,,,15.22,68.46,
4/29/2020,Slovenia,4,561,,0,,0,,,,,,,,,13.44,81.96,
4/30/2020,Slovenia,7,568,,0,,0,,,,,,,,,14.67,69.42,
05/01/2020,Slovenia,9,577,,0,,0,,,,,,,,,14.05,75.88,
05/02/2020,Slovenia,7,584,,0,,0,,,,,,,,,13.79,76.25,
05/03/2020,Slovenia,3,587,,0,,0,,,,,,,,,13,62.62,
05/04/2020,Slovenia,4,591,,0,,0,,,,,,,,,13.61,58.33,
05/05/2020,Slovenia,3,594,,0,,0,,,,,,,,,13.37,66.92,
05/06/2020,Slovenia,3,597,,0,,0,,,,,,,,,11.88,64.88,
05/07/2020,Slovenia,2,599,,0,,0,,,,,,,,,13.97,57.42,
05/08/2020,Slovenia,2,601,,0,,0,,,,,,,,,16.79,51.12,
05/09/2020,Slovenia,2,603,,0,,0,,,,,,,,,18.06,49.08,
05/10/2020,Slovenia,4,607,,0,,0,,,,,,,,,18.13,47.42,
05/11/2020,Slovenia,2,609,,0,,0,,,,,,,,,15.4,70.08,
05/12/2020,Slovenia,2,611,,0,,0,,,,,,,,,10.12,86.58,
5/13/2020,Slovenia,1,612,,0,,0,,,,,,,,,12.63,78.17,
5/14/2020,Slovenia,2,614,,0,,0,,,,,,,,,18.48,64.29,
5/15/2020,Slovenia,0,614,,0,,0,,,,,,,,,12.88,78.65,
5/16/2020,Slovenia,1,615,,0,,0,,,,,,,,,11.72,77.46,
5/17/2020,Slovenia,0,615,,0,,0,,,,,,,,,15.18,78.38,
5/18/2020,Slovenia,1,616,,0,,0,,,,,,,,,16.81,73.38,
5/19/2020,Slovenia,1,617,,0,,0,,,,,,,,,14.93,88.38,
5/20/2020,Slovenia,0,617,,0,,0,,,,,,,,,16.7,69.88,
5/21/2020,Slovenia,1,618,,0,,0,,,,,,,,,17.44,50.25,
5/22/2020,Slovenia,0,618,,0,,0,,,,,,,,,17.25,55.38,
5/23/2020,Slovenia,0,618,,0,,0,,,,,,,,,19.63,59.67,
5/24/2020,Slovenia,0,618,,0,,0,,,,,,,,,16.66,60.92,
5/25/2020,Slovenia,0,618,,0,,0,,,,,,,,,15.35,66.08,
5/26/2020,Slovenia,1,619,,0,,0,,,,,,,,,15.39,58.17,
5/27/2020,Slovenia,0,619,,0,,0,,,,,,,,,16.21,50.67,
5/28/2020,Slovenia,2,621,,0,,0,,,,,,,,,14.21,64.5,
5/29/2020,Slovenia,1,622,,0,,0,,,,,,,,,14.03,65.5,
5/30/2020,Slovenia,1,623,,0,,0,,,,,,,,,14.43,60.04,
5/31/2020,Slovenia,0,623,,0,,0,,,,,,,,,13.2,63.38,
06/01/2020,Slovenia,0,623,,0,,0,,,,,,,,,17.5,59.88,
06/02/2020,Slovenia,1,624,,0,,0,,,,,,,,,18.26,58.92,
06/03/2020,Slovenia,1,625,,0,,0,,,,,,,,,19.07,59.75,
06/04/2020,Slovenia,2,627,,0,,0,,,,,,,,,16.8,76.62,
06/05/2020,Slovenia,3,630,,0,,0,,,,,,,,,15.07,89,
06/06/2020,Slovenia,2,632,,0,,0,,,,,,,,,18.34,76.67,
06/07/2020,Slovenia,2,634,,0,,0,,,,,,,,,18.48,77.33,
06/08/2020,Slovenia,1,635,,0,,0,,,,,,,,,14.98,90.92,
06/09/2020,Slovenia,0,635,,0,,0,,,,,,,,,15.46,84.17,
06/10/2020,Slovenia,1,636,,0,,0,,,,,,,,,15.97,78.25,
06/11/2020,Slovenia,1,637,,0,,0,,,,,,,,,16.89,67.33,
06/12/2020,Slovenia,1,638,,0,,0,,,,,,,,,18.73,64.12,
6/13/2020,Slovenia,2,640,,0,,0,,,,,,,,,21.23,57.79,
6/14/2020,Slovenia,2,642,,0,,0,,,,,,,,,20.53,62.79,
6/15/2020,Slovenia,2,644,,0,,0,,,,,,,,,18.06,81.71,
6/16/2020,Slovenia,2,646,,0,,0,,,,,,,,,19.91,70.46,
6/17/2020,Slovenia,3,649,,0,,0,,,,,,,,,19.95,67.08,
6/18/2020,Slovenia,5,654,,0,,0,,,,,,,,,20.61,61.08,
6/19/2020,Slovenia,5,659,,0,,0,,,,,,,,,20.37,62.88,
6/20/2020,Slovenia,5,664,,0,,0,,,,,,,,,19.52,62.96,
6/21/2020,Slovenia,3,667,,0,,0,,,,,,,,,18.97,69.29,
6/22/2020,Slovenia,3,670,,0,,0,,,,,,,,,23.05,47.92,
6/23/2020,Slovenia,5,675,,0,,0,,,,,,,,,23,48.09,
6/24/2020,Slovenia,7,682,,0,,0,,,,,,,,,21.05,53.88,
6/25/2020,Slovenia,8,690,,0,,0,,,,,,,,,16.75,81.96,
6/26/2020,Slovenia,8,698,,0,,0,,,,,,,,,20.7,71.08,
6/27/2020,Slovenia,11,709,,0,,0,,,,,,,,,23.5,59.71,
6/28/2020,Slovenia,11,720,,0,,0,,,,,,,,,24.72,60.58,
6/29/2020,Slovenia,9,729,,0,,0,,,,,,,,,22.18,67.83,
6/30/2020,Slovenia,9,738,,0,,0,,,,,,,,,21.24,72.33,
07/01/2020,Slovenia,11,749,,0,,0,,,,,,,,,24.55,67.17,
07/02/2020,Slovenia,16,765,,0,,0,,,,,,,,,23.16,71.29,
07/03/2020,Slovenia,16,781,,0,,0,,,,,,,,,19.52,80.5,
07/04/2020,Slovenia,22,803,,0,,0,,,,,,,,,20.56,65.96,
07/05/2020,Slovenia,23,826,,0,,0,,,,,,,,,22.2,60.08,
07/06/2020,Slovenia,22,848,,0,,0,,,,,,,,,23.59,63.33,
07/07/2020,Slovenia,20,868,,0,,0,,,,,,,,,17.78,66.08,
07/08/2020,Slovenia,21,889,,0,,0,,,,,,,,,19.83,59.92,
07/09/2020,Slovenia,20,909,,0,,0,,,,,,,,,22.35,57.88,
07/10/2020,Slovenia,18,927,,0,,0,,,,,,,,,24.34,55.58,
07/11/2020,Slovenia,21,948,,0,,0,,,,,,,,,20.25,73.67,
07/12/2020,Slovenia,22,970,,0,,0,,,,,,,,,18.78,62.92,
7/13/2020,Slovenia,19,989,,0,,0,,,,,,,,,18.48,54.04,
7/14/2020,Slovenia,10,999,,0,,0,,,,,,,,,18.52,56.46,
7/15/2020,Slovenia,13,1012,,0,,0,,,,,,,,,19.82,58.42,
7/16/2020,Slovenia,16,1028,,0,,0,,,,,,,,,19.78,71.12,
7/17/2020,Slovenia,19,1047,,0,,0,,,,,,,,,17.87,78.25,
7/18/2020,Slovenia,20,1067,,0,,0,,,,,,,,,16.98,70.75,
7/19/2020,Slovenia,17,1084,,0,,0,,,,,,,,,19.5,66.71,
7/20/2020,Slovenia,12,1096,,0,,0,,,,,,,,,23.54,61.25,
7/21/2020,Slovenia,12,1108,,0,,0,,,,,,,,,24.05,63.46,
7/22/2020,Slovenia,23,1131,,0,,0,,,,,,,,,22.31,73.04,
7/23/2020,Slovenia,27,1158,,0,,0,,,,,,,,,22.4,69.17,
7/24/2020,Slovenia,25,1183,,0,,0,,,,,,,,,19.23,84.04,
7/25/2020,Slovenia,17,1200,,0,,0,,,,,,,,,20.95,73.88,
7/26/2020,Slovenia,16,1216,,0,,0,,,,,,,,,22,69.5,
7/27/2020,Slovenia,12,1228,,0,,0,,,,,,,,,23.9,65,
7/28/2020,Slovenia,12,1240,,0,,0,,,,,,,,,25.78,63.17,
7/29/2020,Slovenia,11,1251,,0,,0,,,,,,,,,25.81,67.54,
7/30/2020,Slovenia,17,1268,,0,,0,,,,,,,,,24.75,75.46,
7/31/2020,Slovenia,21,1289,,0,,0,,,,,,,,,25.93,73.33,
08/01/2020,Slovenia,19,1308,,0,,0,,,,,,,,,26.43,68.92,
08/02/2020,Slovenia,14,1322,,0,,0,,,,,,,,,20.92,85.54,
08/03/2020,Slovenia,5,1327,,0,,0,,,,,,,,,19.7,89.46,
08/04/2020,Slovenia,6,1333,,0,,0,,,,,,,,,18.77,83.36,
08/05/2020,Slovenia,10,1343,,0,,0,,,,,,,,,17.41,79.21,
08/06/2020,Slovenia,14,1357,,0,,0,,,,,,,,,21.22,73.32,
08/07/2020,Slovenia,14,1371,,0,,0,,,,,,,,,23.45,68.33,
08/08/2020,Slovenia,13,1384,,0,,0,,,,,,,,,24.54,62,
08/09/2020,Slovenia,9,1393,,0,,0,,,,,,,,,24.79,66.88,
08/10/2020,Slovenia,7,1400,,0,,0,,,,,,,,,25.19,66.88,
08/11/2020,Slovenia,8,1408,,0,,0,,,,,,,,,23.01,73.5,
08/12/2020,Slovenia,18,1426,,0,,0,,,,,,,,,23.26,75.17,
8/13/2020,Slovenia,26,1452,,0,,0,,,,,,,,,25.01,68.33,
8/14/2020,Slovenia,32,1484,,0,,0,,,,,,,,,22.4,74.38,
8/15/2020,Slovenia,33,1517,,0,,0,,,,,,,,,21.47,79.09,
8/16/2020,Slovenia,28,1545,,0,,0,,,,,,,,,23.14,76.23,
8/17/2020,Slovenia,23,1568,,0,,0,,,,,,,,,22.47,75.5,
8/18/2020,Slovenia,18,1586,,0,,0,,,,,,,,,20.09,80,
8/19/2020,Slovenia,26,1612,,0,,0,,,,,,,,,21.34,71.58,
8/20/2020,Slovenia,33,1645,,0,,0,,,,,,,,,22.66,67.25,
8/21/2020,Slovenia,39,1684,,0,,0,,,,,,,,,24.57,70.04,
8/22/2020,Slovenia,41,1725,,0,,0,,,,,,,,,25.18,70.88,
8/23/2020,Slovenia,39,1764,,0,,0,,,,,,,,,22.48,73.04,
8/24/2020,Slovenia,30,1794,,0,,0,,,,,,,,,19.85,71.25,
8/25/2020,Slovenia,23,1817,,0,,0,,,,,,,,,21.01,62.67,
8/26/2020,Slovenia,24,1841,,0,,0,,,,,,,,,21.22,66.5,
8/27/2020,Slovenia,30,1871,,0,,0,,,,,,,,,22.23,66.33,
8/28/2020,Slovenia,37,1908,,0,,0,,,,,,,,,22.58,70.46,
8/29/2020,Slovenia,37,1945,,0,,0,,,,,,,,,23.83,69.04,
8/30/2020,Slovenia,37,1982,,0,,0,,,,,,,,,20.31,85.88,
8/31/2020,Slovenia,31,2013,,0,,0,,,,,,,,,16.5,91.88,
04/03/2020,Switzerland,1039,1039,,,,,,,,,,,,,6.21,61.71,
04/04/2020,Switzerland,1044,2083,,0,,0,,,,,,,,,6.77,66.69,
04/05/2020,Switzerland,943,3026,,0,,0,,,,,,,,,8.54,66.02,
04/06/2020,Switzerland,782,3808,,0,,0,,,,,,,,,9.35,63.19,
04/07/2020,Switzerland,654,4462,,0,,0,,,,,,,,,10.94,61.06,
04/08/2020,Switzerland,563,5025,,0,,0,,,,,,,,,11.56,61.27,
04/09/2020,Switzerland,640,5665,,0,,0,,,,,,,,,11.38,64.25,
04/10/2020,Switzerland,688,6353,,0,,0,,,,,,,,,11.83,62.69,
04/11/2020,Switzerland,704,7057,,0,,0,,,,,,,,,12.06,65.1,
04/12/2020,Switzerland,575,7632,,0,,0,,,,,,,,,12.96,62.15,
4/13/2020,Switzerland,423,8055,,0,,0,,,,,,,,,13.38,61.15,
4/14/2020,Switzerland,311,8366,,0,,0,,,,,,,,,8.73,52.17,
4/15/2020,Switzerland,372,8738,,0,,0,,,,,,,,,8.35,59.79,
4/16/2020,Switzerland,384,9122,,0,,0,,,,,,,,,11.56,64.88,
4/17/2020,Switzerland,415,9537,,0,,0,,,,,,,,,13.46,66,
4/18/2020,Switzerland,329,9866,,0,,0,,,,,,,,,14.38,68.62,
4/19/2020,Switzerland,335,10201,,0,,0,,,,,,,,,14.92,70.67,
4/20/2020,Switzerland,277,10478,,0,,0,,,,,,,,,14.88,66.02,
4/21/2020,Switzerland,219,10697,,0,,0,,,,,,,,,11.04,74,
4/22/2020,Switzerland,176,10873,,0,,0,,,,,,,,,12.25,67.17,
4/23/2020,Switzerland,196,11069,,0,,0,,,,,,,,,12.75,60.35,
4/24/2020,Switzerland,205,11274,,0,,0,,,,,,,,,13.58,60.56,
4/25/2020,Switzerland,208,11482,,0,,0,,,,,,,,,15.58,62.04,
4/26/2020,Switzerland,188,11670,,0,,0,,,,,,,,,13.19,84.17,
4/27/2020,Switzerland,162,11832,,0,,0,,,,,,,,,14.48,75.75,
4/28/2020,Switzerland,124,11956,,0,,0,,,,,,,,,12.1,86.08,
4/29/2020,Switzerland,115,12071,,0,,0,,,,,,,,,11.52,72.65,
4/30/2020,Switzerland,141,12212,,0,,0,,,,,,,,,9.48,87.71,
05/01/2020,Switzerland,147,12359,,0,,0,,,,,,,,,10.27,81.38,
05/02/2020,Switzerland,136,12495,,0,,0,,,,,,,,,10.73,82.52,
05/03/2020,Switzerland,107,12602,,0,,0,,,,,,,,,10.92,81.17,
05/04/2020,Switzerland,92,12694,,0,,0,,,,,,,,,15.53,73.4,
05/05/2020,Switzerland,64,12758,,0,,0,,,,,,,,,12.92,93.67,
05/06/2020,Switzerland,51,12809,,0,,0,,,,,,,,,11.69,85.1,
05/07/2020,Switzerland,49,12858,,0,,0,,,,,,,,,12.29,74.44,
05/08/2020,Switzerland,66,12924,,0,,0,,,,,,,,,16.38,73.83,
05/09/2020,Switzerland,63,12987,,0,,0,,,,,,,,,18.19,68.79,
05/10/2020,Switzerland,60,13047,,0,,0,,,,,,,,,17.79,79.73,
05/11/2020,Switzerland,46,13093,,0,,0,,,,,,,,,12.68,85.57,
05/12/2020,Switzerland,43,13136,,0,,0,,,,,,,,,6.75,79.77,
5/13/2020,Switzerland,36,13172,,0,,0,,,,,,,,,9.7,91.91,
5/14/2020,Switzerland,39,13211,,0,,0,,,,,,,,,10.11,87.13,
5/15/2020,Switzerland,45,13256,,0,,0,,,,,,,,,10.06,81.88,
5/16/2020,Switzerland,53,13309,,0,,0,,,,,,,,,11.67,79.23,
5/17/2020,Switzerland,41,13350,,0,,0,,,,,,,,,13.92,69.08,
5/18/2020,Switzerland,28,13378,,0,,0,,,,,,,,,14.83,67.56,
5/19/2020,Switzerland,15,13393,,0,,0,,,,,,,,,15.79,70.35,
5/20/2020,Switzerland,24,13417,,0,,0,,,,,,,,,17,65.19,
5/21/2020,Switzerland,32,13449,,0,,0,,,,,,,,,16.75,65.81,
5/22/2020,Switzerland,30,13479,,0,,0,,,,,,,,,18,67.73,
5/23/2020,Switzerland,22,13501,,0,,0,,,,,,,,,14.21,84.35,
5/24/2020,Switzerland,14,13515,,0,,0,,,,,,,,,12.31,72.67,
5/25/2020,Switzerland,13,13528,,0,,0,,,,,,,,,13.87,67.6,
5/26/2020,Switzerland,12,13540,,0,,0,,,,,,,,,14.45,63.49,
5/27/2020,Switzerland,9,13549,,0,,0,,,,,,,,,13.92,63.33,
5/28/2020,Switzerland,16,13565,,0,,0,,,,,,,,,15.27,61.06,
5/29/2020,Switzerland,23,13588,,0,,0,,,,,,,,,14.6,55.71,
5/30/2020,Switzerland,28,13616,,0,,0,,,,,,,,,13.92,62.58,
5/31/2020,Switzerland,22,13638,,0,,0,,,,,,,,,14.1,62.4,
06/01/2020,Switzerland,14,13652,,0,,0,,,,,,,,,15.65,62.9,
06/02/2020,Switzerland,10,13662,,0,,0,,,,,,,,,17.04,61.33,
06/03/2020,Switzerland,10,13672,,0,,0,,,,,,,,,16.54,68.19,
06/04/2020,Switzerland,14,13686,,0,,0,,,,,,,,,14.17,87.66,
06/05/2020,Switzerland,21,13707,,0,,0,,,,,,,,,13.5,74.23,
06/06/2020,Switzerland,21,13728,,0,,0,,,,,,,,,16.83,67.81,
06/07/2020,Switzerland,17,13745,,0,,0,,,,,,,,,12.12,86.79,
06/08/2020,Switzerland,12,13757,,0,,0,,,,,,,,,12.33,84.56,
06/09/2020,Switzerland,11,13768,,0,,0,,,,,,,,,11.73,89.94,
06/10/2020,Switzerland,15,13783,,0,,0,,,,,,,,,12.92,89.48,
06/11/2020,Switzerland,24,13807,,0,,0,,,,,,,,,15.23,81.51,
06/12/2020,Switzerland,25,13832,,0,,0,,,,,,,,,17.71,73.83,
6/13/2020,Switzerland,28,13860,,0,,0,,,,,,,,,14.77,85.58,
6/14/2020,Switzerland,24,13884,,0,,0,,,,,,,,,13.85,93.35,
6/15/2020,Switzerland,23,13907,,0,,0,,,,,,,,,15.42,89.77,
6/16/2020,Switzerland,17,13924,,0,,0,,,,,,,,,16.48,80.7,
6/17/2020,Switzerland,22,13946,,0,,0,,,,,,,,,14.29,92.4,
6/18/2020,Switzerland,23,13969,,0,,0,,,,,,,,,14.21,83.38,
6/19/2020,Switzerland,49,14018,,0,,0,,,,,,,,,14.1,87.04,
6/20/2020,Switzerland,36,14054,,0,,0,,,,,,,,,15.27,80.69,
6/21/2020,Switzerland,31,14085,,0,,0,,,,,,,,,18.02,73.21,
6/22/2020,Switzerland,6,14091,,0,,0,,,,,,,,,19.44,71.15,
6/23/2020,Switzerland,13,14104,,0,,0,,,,,,,,,19.88,69.67,
6/24/2020,Switzerland,28,14132,,0,,0,,,,,,,,,20.62,67.52,
6/25/2020,Switzerland,39,14171,,0,,0,,,,,,,,,21.23,69.38,
6/26/2020,Switzerland,52,14223,,0,,0,,,,,,,,,21.5,73.31,
6/27/2020,Switzerland,59,14282,,0,,0,,,,,,,,,21.46,74.1,
6/28/2020,Switzerland,63,14345,,0,,0,,,,,,,,,19.94,80.4,
6/29/2020,Switzerland,56,14401,,0,,0,,,,,,,,,17.69,81.71,
6/30/2020,Switzerland,53,14454,,0,,0,,,,,,,,,18.83,71.69,
07/01/2020,Switzerland,105,14559,,0,,0,,,,,,,,,21.06,74.25,
07/02/2020,Switzerland,105,14664,,0,,0,,,,,,,,,19.5,78.83,
07/03/2020,Switzerland,129,14793,,0,,0,,,,,,,,,16.44,81.79,
07/04/2020,Switzerland,88,14881,,0,,0,,,,,,,,,18.42,71.75,
07/05/2020,Switzerland,100,14981,,0,,0,,,,,,,,,20.42,72.62,
07/06/2020,Switzerland,71,15052,,0,,0,,,,,,,,,19,64.94,
07/07/2020,Switzerland,56,15108,,0,,0,,,,,,,,,16.46,63.46,
07/08/2020,Switzerland,77,15185,,0,,0,,,,,,,,,18.5,64.77,
07/09/2020,Switzerland,90,15275,,0,,0,,,,,,,,,21.42,62,
07/10/2020,Switzerland,107,15382,,0,,0,,,,,,,,,21.88,63.92,
07/11/2020,Switzerland,100,15482,,0,,0,,,,,,,,,17.9,77.71,
