Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity,Rt
3,7765,580713,167,11314,8193,581384,57,50,12,57,50,5,57,16,5,57,50,0,57,12,6,57,19,6,57,12,6,5,5,57,50,2,1,2,0.7121453333194782
3,8805,572948,164,11147,8920,573191,57,50,12,57,50,5,57,16,5,57,50,0,57,12,5,57,19,5,57,12,5,5,5,57,50,2,1,2,0.7823097133433037
3,9346,564143,182,10983,9303,564271,57,50,12,57,50,5,57,16,5,57,50,0,57,12,5,57,19,5,57,12,5,5,5,57,50,2,1,2,0.8046287829936953
3,10113,554797,180,10801,9814,554968,57,50,12,57,50,4,57,15,4,57,50,0,57,12,5,57,19,5,57,12,5,4,4,57,50,2,1,2,0.8046287829936953
3,9498,544684,179,10621,11222,545154,56,50,12,56,50,4,56,15,4,56,50,0,56,12,5,56,19,5,56,12,5,4,4,56,50,2,1,1,0.7646006616815081
3,9127,535186,175,10442,7460,533932,56,49,12,56,49,4,56,15,4,56,49,0,56,12,5,56,19,5,56,12,5,4,4,56,49,2,1,2,0.712188193797091
3,8891,526059,169,10267,8698,526472,56,49,11,56,49,4,56,15,4,56,49,0,56,11,5,56,18,5,56,11,5,4,4,56,49,1,1,2,0.712188193797091
3,10421,517168,163,10098,10515,517774,56,49,11,56,49,4,56,15,4,56,49,0,56,11,4,56,18,4,56,11,4,4,4,56,49,1,1,2,0.7904743618984501
3,12014,506747,173,9935,12051,507259,56,49,11,56,49,4,56,15,4,56,49,0,56,11,4,56,18,4,56,11,4,4,4,56,49,1,1,2,0.9177084869303266
3,13348,494733,155,9762,13475,495208,56,49,11,56,49,3,56,14,3,56,49,0,56,11,4,56,18,4,56,11,4,3,3,56,49,1,1,2,1.0368257779480343
3,15064,481385,172,9607,14518,481733,55,49,11,55,49,3,55,14,3,55,49,0,55,11,4,55,18,4,55,11,4,3,3,55,49,1,1,2,1.1958184450073488
3,14941,466321,151,9435,17198,467215,55,48,11,55,48,3,55,14,3,55,48,0,55,11,4,55,18,4,55,11,4,3,3,55,48,1,1,2,1.1984082271563907
3,14641,451380,134,9284,13107,450017,55,48,10,55,48,3,55,14,3,55,48,0,55,10,4,55,17,4,55,10,4,3,3,55,48,0,1,2,1.1984082271563907
3,11152,436739,141,9150,13619,436910,55,48,10,55,48,3,55,14,3,55,48,0,55,10,3,55,17,3,55,10,3,3,3,55,48,0,1,2,0.9227380088533871
3,10909,425587,129,9009,6731,423291,55,48,10,55,48,3,55,14,3,55,48,0,55,10,3,55,17,3,55,10,3,3,3,55,48,0,1,2,0.9227380088533871
3,12140,414678,128,8880,12376,416560,55,48,10,55,48,2,55,13,2,55,48,0,55,10,3,55,17,3,55,10,3,2,2,55,48,0,1,2,1.0718898700420696
3,16519,402538,117,8752,17313,404184,54,48,10,54,48,2,54,13,2,54,48,0,54,10,3,54,17,3,54,10,3,2,2,54,48,0,1,2,1.5468391572096232
3,15948,386019,111,8635,19869,386871,54,47,10,54,47,2,54,13,2,54,47,0,54,10,3,54,17,3,54,10,3,2,2,54,47,0,1,2,1.5468391572096232
3,14559,370071,100,8524,10661,367002,54,47,9,54,47,2,54,13,2,54,47,0,54,9,3,54,16,3,54,9,3,2,2,54,47,0,1,2,1.4777199986352785
3,11885,355512,100,8424,13146,356341,54,47,9,54,47,2,54,13,2,54,47,0,54,9,2,54,16,2,54,9,2,2,2,54,47,0,1,1,1.223854688728758
3,9773,343627,90,8324,11849,343195,54,47,9,54,47,2,54,13,2,54,47,0,54,9,2,54,16,2,54,9,2,2,2,54,47,0,1,1,1.0153167961187841
3,8530,333854,88,8234,4325,331346,54,47,9,54,47,1,54,12,1,54,47,0,54,9,2,54,16,2,54,9,2,1,1,54,47,0,1,1,0.9538825217022946
3,8697,325324,62,8146,9414,327021,53,47,9,53,47,1,53,12,1,53,47,0,53,9,2,53,16,2,53,9,2,1,1,53,47,0,1,1,0.9538825217022946
3,11700,316627,65,8084,12354,317607,53,46,9,53,46,1,53,12,1,53,46,0,53,9,2,53,16,2,53,9,2,1,1,53,46,0,2,2,1.3640483149680507
3,12968,304927,74,8019,13330,305253,53,46,8,53,46,1,53,12,1,53,46,0,53,8,2,53,15,2,53,8,2,1,1,53,46,0,2,2,1.5737539181772802
3,11812,291959,59,7945,13222,291923,53,46,8,53,46,1,53,12,1,53,46,0,53,8,1,53,15,1,53,8,1,1,1,53,46,0,2,2,1.5737539181772802
3,9751,280147,52,7886,8884,278701,53,46,8,53,46,1,53,12,1,53,46,0,53,8,1,53,15,1,53,8,1,1,1,53,46,0,1,1,1.3841757327626085
3,8932,270396,48,7834,7145,269817,53,46,8,53,46,0,53,11,0,53,46,0,53,8,1,53,15,1,53,8,1,0,0,53,46,0,2,1,1.3841757327626085
3,9348,261464,41,7786,10769,262672,52,46,8,52,46,0,52,11,0,52,46,0,52,8,1,52,15,1,52,8,1,0,0,52,46,0,2,2,1.576389635499531
3,10271,252116,61,7745,10128,251903,52,45,8,52,45,0,52,11,0,52,45,0,52,8,1,52,15,1,52,8,1,0,0,52,45,0,2,1,1.9411579988144312
3,9622,241845,29,7684,9916,241775,52,45,7,52,45,0,52,11,0,52,45,0,52,7,1,52,14,1,52,7,1,0,0,52,45,0,1,2,2.0424035277931445
3,9018,232223,43,7655,8824,231859,52,45,7,52,45,0,52,11,0,52,45,0,52,7,0,52,14,0,52,7,0,0,0,52,45,0,2,2,2.0424035277931445
3,7546,223205,37,7612,8314,223035,52,45,7,52,45,0,52,11,0,52,45,0,52,7,0,52,14,0,52,7,0,0,0,52,45,0,2,2,1.9715673387862624
3,6156,215659,29,7575,5498,214721,52,45,7,52,45,0,52,10,0,52,45,0,52,7,0,52,14,0,52,7,0,0,0,52,45,0,1,2,1.7501489036771052
3,5210,209503,42,7546,4658,209223,51,45,7,51,45,0,51,10,0,51,45,0,51,7,0,51,14,0,51,7,0,0,0,51,45,0,1,2,1.6886700551474418
3,5042,204293,27,7504,5474,204565,51,44,7,51,44,0,51,10,0,51,44,0,51,7,0,51,14,0,51,7,0,0,0,51,44,0,1,2,1.6886700551474418
3,4961,199251,28,7477,4994,199091,51,44,6,51,44,0,51,10,0,51,44,0,51,6,0,51,13,0,51,6,0,0,0,51,44,0,1,2,1.6928638123519022
3,4368,194290,30,7449,4414,194097,51,44,6,51,44,0,51,10,0,51,44,0,51,6,0,51,13,0,51,6,0,0,0,51,44,0,1,2,1.6928638123519022
3,3939,189922,34,7419,3697,189683,51,44,6,51,44,0,51,10,0,51,44,0,51,6,0,51,13,0,51,6,0,0,0,51,44,0,1,2,1.6059454966013285
3,3273,185983,32,7385,3704,185986,51,44,6,51,44,0,51,9,0,51,44,0,51,6,0,51,13,0,51,6,0,0,0,51,44,0,1,2,1.3803405331157446
3,2799,182710,26,7353,2420,182282,50,44,6,50,44,0,50,9,0,50,44,0,50,6,0,50,13,0,50,6,0,0,0,50,44,0,1,2,1.2101586764796433
3,2539,179911,26,7327,2273,179862,50,43,6,50,43,0,50,9,0,50,43,0,50,6,0,50,13,0,50,6,0,0,0,50,43,0,1,1,1.1577172042247514
3,2547,177372,33,7301,2922,177589,50,43,5,50,43,0,50,9,0,50,43,0,50,5,0,50,12,0,50,5,0,0,0,50,43,0,1,2,1.1577172042247514
3,2720,174825,34,7268,2448,174667,50,43,5,50,43,0,50,9,0,50,43,0,50,5,0,50,12,0,50,5,0,0,0,50,43,0,1,2,1.2244200699210166
3,2568,172105,28,7234,2788,172219,50,43,5,50,43,0,50,9,0,50,43,0,50,5,0,50,12,0,50,5,0,0,0,50,43,0,1,2,1.2244200699210166
3,2647,169537,23,7206,2448,169431,50,43,5,50,43,5,50,8,5,50,43,0,50,5,5,50,12,5,50,5,5,0,5,50,43,0,1,1,1.2244200699210166
3,2268,166890,24,7178,2686,166963,49,43,5,49,43,5,49,8,5,49,43,0,49,5,5,49,12,5,49,5,5,0,5,49,43,0,1,2,1.0908131668201708
3,1991,164622,48,7154,1650,164277,49,42,5,49,42,5,49,8,5,49,42,0,49,5,5,49,12,5,49,5,5,0,5,49,42,0,1,2,0.9474860431571579
3,1827,162631,31,7106,1637,162627,49,42,4,49,42,4,49,8,4,49,42,0,49,4,4,49,11,4,49,4,4,0,4,49,42,0,1,2,0.9186378053369635
3,1966,160804,20,7075,2195,160990,49,42,4,49,42,4,49,8,4,49,42,0,49,4,4,49,11,4,49,4,4,0,4,49,42,0,1,2,0.9186378053369635
3,2167,158838,28,7055,2066,158795,49,42,4,49,42,4,49,8,4,49,42,0,49,4,4,49,11,4,49,4,4,0,4,49,42,0,1,2,0.9870873333752482
3,2150,156671,39,7027,2238,156729,49,42,4,49,42,4,49,7,4,49,42,0,49,4,4,49,11,4,49,4,4,0,4,49,42,0,2,2,0.9870873333752482
3,2257,154521,29,6988,2147,154491,48,42,4,48,42,4,48,7,4,48,42,0,48,4,4,48,11,4,48,4,4,0,4,48,42,0,2,1,0.9870873333752482
3,2004,152264,18,6959,2386,152344,48,41,4,48,41,4,48,7,4,48,41,0,48,4,4,48,11,4,48,4,4,0,4,48,41,0,1,2,0.8794346198630567
3,1780,150260,29,6941,1480,149958,48,41,3,48,41,3,48,7,3,48,41,0,48,3,3,48,10,3,48,3,3,0,3,48,41,0,2,1,0.7586395316075462
3,1686,148480,20,6912,1473,148478,48,41,3,48,41,3,48,7,3,48,41,0,48,3,3,48,10,3,48,3,3,0,3,48,41,0,2,1,0.7586395316075462
3,1919,146794,26,6892,2105,147005,48,41,3,48,41,3,48,7,3,48,41,0,48,3,3,48,10,3,48,3,3,0,3,48,41,0,1,2,0.7909684574731232
3,2246,144875,25,6866,2179,144900,48,41,3,48,41,3,48,6,3,48,41,0,48,3,3,48,10,3,48,3,3,0,3,48,41,0,1,1,0.9258517234955838
3,2395,142629,20,6841,2453,142721,47,41,3,47,41,3,47,6,3,47,41,0,47,3,3,47,10,3,47,3,3,0,3,47,41,0,2,1,0.9925694018795447
3,2693,140234,29,6821,2554,140268,47,40,3,47,40,3,47,6,3,47,40,0,47,3,3,47,10,3,47,3,3,0,3,47,40,0,2,1,1.0382470778390647
3,2474,137541,31,6792,3073,137714,47,40,2,47,40,2,47,6,2,47,40,0,47,2,2,47,9,2,47,2,2,0,2,47,40,0,2,1,1.0382470778390647
3,2263,135067,19,6761,1795,134641,47,40,2,47,40,2,47,6,2,47,40,0,47,2,2,47,9,2,47,2,2,0,2,47,40,0,2,1,0.9561524422097506
3,2135,132804,21,6742,1920,132846,47,40,2,47,40,2,47,6,2,47,40,0,47,2,2,47,9,2,47,2,2,0,2,47,40,0,2,2,0.9561524422097506
3,2481,130669,14,6721,2690,130926,47,40,2,47,40,2,47,5,2,47,40,0,47,2,2,47,9,2,47,2,2,0,2,47,40,0,2,1,1.0999693569702105
3,2811,128188,19,6707,2832,128236,46,40,2,46,40,2,46,5,2,46,40,0,46,2,2,46,9,2,46,2,2,0,2,46,40,0,2,1,1.2984769862922612
3,2821,125377,11,6688,2911,125404,46,39,2,46,39,2,46,5,2,46,39,0,46,2,2,46,9,2,46,2,2,0,2,46,39,0,2,2,1.3556394357807215
3,2903,122556,15,6677,2721,122493,46,39,1,46,39,1,46,5,1,46,39,0,46,1,1,46,8,1,46,1,1,4,1,46,39,0,2,2,1.3556394357807215
3,2518,119653,28,6662,3077,119772,46,39,1,46,39,1,46,5,1,46,39,0,46,1,1,46,8,1,46,1,1,4,1,46,39,0,2,2,1.2698268424869412
3,2159,117135,20,6634,1755,116695,46,39,1,46,39,1,46,5,1,46,39,0,46,1,1,46,8,1,46,1,1,4,1,46,39,0,2,2,1.0947015417556165
3,1837,114976,23,6614,1646,114940,46,39,1,46,39,1,46,4,1,46,39,0,46,1,1,46,8,1,46,1,1,4,1,46,39,0,2,2,0.9997608786922749
3,1947,113139,16,6591,2109,113294,45,39,1,45,39,1,45,4,1,45,39,0,45,1,1,45,8,1,45,1,1,4,1,45,39,0,1,2,0.9997608786922749
3,2080,111192,14,6575,2087,111185,45,38,1,45,38,1,45,4,1,45,38,0,45,1,1,45,8,1,45,1,1,3,1,45,38,0,1,2,1.0837546837066565
3,2086,109112,16,6561,2045,109098,45,38,0,45,38,0,45,4,0,45,38,0,45,0,0,45,7,0,45,0,0,3,0,45,38,0,1,1,1.1026458408312305
3,2358,107026,12,6545,2125,107053,45,38,0,45,38,0,45,4,0,45,38,0,45,0,0,45,7,0,45,0,0,3,0,45,38,0,1,1,1.108511084025921
3,2077,104668,17,6533,2904,104928,45,38,0,45,38,0,45,4,0,45,38,0,45,0,0,45,7,0,45,0,0,3,0,45,38,0,2,1,1.108511084025921
3,1830,102591,16,6516,1202,102024,45,38,0,45,38,0,45,3,0,45,38,0,45,0,0,45,7,0,45,0,0,3,0,45,38,0,2,1,0.96760184700324
3,1486,100761,6,6500,1385,100822,44,38,0,44,38,0,44,3,0,44,38,0,44,0,0,44,7,0,44,0,0,3,0,44,38,0,2,1,0.9226215437740788
3,1754,99275,14,6494,1870,99437,44,37,0,44,37,0,44,3,0,44,37,0,44,0,0,44,7,0,44,0,0,2,0,44,37,0,2,2,0.9226215437740788
3,1947,97521,12,6480,2007,97567,44,37,0,44,37,0,44,3,0,44,37,0,44,0,0,44,6,0,44,0,0,2,0,44,37,0,2,2,1.036076272350397
3,2019,95574,21,6468,1963,95560,44,37,0,44,37,0,44,3,0,44,37,0,44,0,0,44,6,0,44,0,0,2,0,44,37,0,2,1,1.0898629458246418
3,2192,93555,15,6447,2089,93597,44,37,0,44,37,0,44,3,0,44,37,0,44,0,0,44,6,0,44,0,0,2,0,44,37,0,2,2,1.0898629458246418
3,1966,91363,12,6432,2522,91508,44,37,0,44,37,0,44,2,0,44,37,0,44,0,0,44,6,0,44,0,0,2,0,44,37,0,2,1,1.086041761922522
3,1748,89397,11,6420,1289,88986,43,37,0,43,37,0,43,2,0,43,37,0,43,0,0,43,6,0,43,0,0,2,0,43,37,0,2,1,0.9757820065371821
3,1576,87649,18,6409,1433,87697,43,36,0,43,36,0,43,2,0,43,36,0,43,0,0,43,6,0,43,0,0,1,0,43,36,0,2,1,0.9757820065371821
3,1870,86073,6,6391,2005,86264,43,36,0,43,36,0,43,2,0,43,36,0,43,0,0,43,5,0,43,0,0,1,0,43,36,0,2,2,1.1134740830123808
3,2179,84203,11,6385,2173,84259,43,36,0,43,36,0,43,2,0,43,36,0,43,0,0,43,5,0,43,0,0,1,0,43,36,0,2,1,1.3752644266712508
3,2281,82024,15,6374,2357,82086,43,36,0,43,36,0,43,2,0,43,36,0,43,0,0,43,5,0,43,0,0,1,0,43,36,0,2,2,1.5314336421112318
3,2335,79743,7,6359,2315,79729,43,36,0,43,36,0,43,1,0,43,36,0,43,0,0,43,5,0,43,0,0,1,0,43,36,0,2,1,1.5314336421112318
3,1980,77408,10,6352,2332,77414,42,36,0,42,36,0,42,1,0,42,36,0,42,0,0,42,5,0,42,0,0,1,0,42,36,0,2,1,1.458555326833502
3,1578,75428,6,6342,1294,75082,42,35,0,42,35,0,42,1,0,42,35,0,42,0,0,42,5,0,42,0,0,0,0,42,35,0,2,1,1.193447111035125
3,1351,73850,4,6336,1106,73788,42,35,0,42,35,0,42,1,0,42,35,0,42,0,0,42,4,0,42,0,0,0,0,42,35,0,2,1,1.193447111035125
3,1493,72499,7,6332,1653,72682,42,35,0,42,35,0,42,1,0,42,35,0,42,0,0,42,4,0,42,0,0,0,0,42,35,0,2,1,1.2093835481584196
3,1666,71006,12,6325,1722,71029,42,35,0,42,35,0,42,1,0,42,35,0,42,0,0,42,4,0,42,0,0,0,0,42,35,0,2,1,1.3988423163402555
3,1589,69340,4,6313,1622,69307,42,35,0,42,35,0,42,0,0,42,35,0,42,4,0,42,4,0,42,4,0,0,0,42,35,0,2,1,1.3988423163402555
3,1538,67751,5,6309,1422,67685,41,35,0,41,35,0,41,0,0,41,35,0,41,4,0,41,4,0,41,4,0,0,0,41,35,0,2,2,1.3928876263226735
3,1245,66213,5,6304,1572,66263,41,34,0,41,34,0,41,0,0,41,34,0,41,4,0,41,4,0,41,4,0,0,0,41,34,0,2,2,1.1465958380681716
3,1062,64968,4,6299,741,64691,41,34,0,41,34,0,41,0,0,41,34,0,41,3,0,41,3,0,41,3,0,0,0,41,34,0,2,1,0.9968191847053769
3,985,63906,5,6295,871,63950,41,34,0,41,34,0,41,0,0,41,34,0,41,3,0,41,3,0,41,3,0,0,0,41,34,0,2,1,0.9968191847053769
3,1228,62921,7,6290,1343,63079,41,34,0,41,34,0,41,0,0,41,34,0,41,3,0,41,3,0,41,3,0,0,0,41,34,0,2,1,1.2597212397722322
3,1406,61693,5,6283,1472,61736,41,34,0,41,34,0,41,0,0,41,34,0,41,3,0,41,3,0,41,3,0,0,0,41,34,0,2,1,1.5437754337191127
3,1347,60287,6,6278,1401,60264,40,34,0,40,34,0,40,0,0,40,34,0,40,3,0,40,3,0,40,3,0,0,0,40,34,0,2,1,1.5809304916839293
3,1286,58940,5,6272,1168,58863,40,33,0,40,33,0,40,0,0,40,33,0,40,3,0,40,3,0,40,3,0,0,0,40,33,0,2,1,1.5809304916839293
3,1092,57654,9,6267,1290,57695,40,33,0,40,33,0,40,0,0,40,33,0,40,2,0,40,2,0,40,2,0,0,0,40,33,0,2,1,1.4400487557290036
3,967,56562,2,6258,819,56405,40,33,0,40,33,0,40,0,0,40,33,0,40,2,0,40,2,0,40,2,0,0,0,40,33,0,2,2,1.3482255387190272
3,881,55595,2,6256,790,55586,40,33,0,40,33,0,40,0,0,40,33,0,40,2,0,40,2,0,40,2,0,0,0,40,33,0,2,2,1.3482255387190272
3,965,54714,3,6254,1036,54796,40,33,0,40,33,0,40,0,0,40,33,0,40,2,0,40,2,0,40,2,0,0,0,40,33,0,2,2,1.5516988545011767
3,1031,53749,5,6251,1068,53760,39,33,0,39,33,0,39,0,0,39,33,0,39,2,0,39,2,0,39,2,0,0,0,39,33,0,2,1,1.721602746914912
3,918,52718,6,6246,988,52692,39,32,0,39,32,0,39,0,0,39,32,0,39,2,0,39,2,0,39,2,0,0,0,39,32,0,2,2,1.721602746914912
3,810,51800,9,6240,700,51704,39,32,0,39,32,0,39,0,0,39,32,0,39,1,0,39,1,0,39,1,0,0,0,39,32,0,2,2,1.611900879118267
3,656,50990,4,6231,740,51004,39,32,0,39,32,0,39,0,0,39,32,0,39,1,0,39,1,0,39,1,0,0,0,39,32,0,2,1,1.3719227055883756
3,605,50334,1,6227,528,50264,39,32,0,39,32,0,39,0,0,39,32,0,39,1,0,39,1,0,39,1,0,0,0,39,32,0,2,1,1.3335182479005812
3,560,49729,1,6226,548,49736,39,32,0,39,32,0,39,0,0,39,32,0,39,1,0,39,1,0,39,1,0,0,0,39,32,0,2,1,1.3335182479005812
3,583,49169,1,6225,603,49188,38,32,0,38,32,0,38,0,0,38,32,0,38,1,0,38,1,0,38,1,0,0,0,38,32,0,2,1,1.467218143004188
3,619,48586,2,6224,599,48585,38,31,0,38,31,0,38,0,0,38,31,0,38,1,0,38,1,0,38,1,0,0,0,38,31,0,2,1,1.6864191168696596
3,592,47967,7,6222,656,47986,38,31,0,38,31,0,38,0,0,38,31,0,38,0,0,38,0,0,38,0,0,0,0,38,31,0,2,1,1.6864191168696596
3,534,47375,6,6215,520,47330,38,31,0,38,31,0,38,0,0,38,31,0,38,0,0,38,0,0,38,0,0,0,0,38,31,0,2,1,1.662448880409199
3,453,46841,4,6209,427,46810,38,31,0,38,31,0,38,0,0,38,31,0,38,0,0,38,0,0,38,0,0,0,0,38,31,0,2,1,1.47348109100479
3,392,46388,4,6205,410,46383,38,31,0,38,31,0,38,0,0,38,31,0,38,0,0,38,0,0,38,0,0,0,0,38,31,0,2,1,1.316050897973044
3,378,45996,3,6201,339,45973,37,31,0,37,31,0,37,0,0,37,31,0,37,0,0,37,0,0,37,0,0,0,0,37,31,0,2,1,1.2986963705934509
3,350,45618,1,6198,387,45634,37,30,0,37,30,0,37,0,0,37,30,0,37,0,0,37,0,0,37,0,0,0,0,37,30,0,2,1,1.2155212902496209
3,334,45268,3,6197,323,45247,37,30,0,37,30,0,37,0,0,37,30,0,37,0,0,37,0,0,37,0,0,0,0,37,30,0,2,1,1.1578523743139673
3,295,44934,2,6194,292,44924,37,30,0,37,30,0,37,0,0,37,30,0,37,0,0,37,0,0,37,0,0,0,0,37,30,0,3,1,1.0068455287563345
3,286,44639,1,6192,269,44632,37,30,0,37,30,0,37,0,0,37,30,0,37,0,0,37,0,0,37,0,0,0,0,37,30,0,3,1,0.9538016129291218
3,227,44353,0,6191,299,44363,37,30,0,37,30,0,37,0,0,37,30,0,37,0,0,37,0,0,37,0,0,0,0,37,30,0,2,1,0.73674728418854
3,213,44126,0,6191,112,44064,36,30,0,36,30,0,36,0,0,36,30,0,36,0,0,36,0,0,36,0,0,0,0,36,30,0,2,1,0.7206874181199419
3,225,43913,0,6191,229,43952,36,29,0,36,29,0,36,0,0,36,29,0,36,0,0,36,0,0,36,0,0,0,0,36,29,0,2,1,0.7206874181199419
3,317,43688,3,6191,332,43723,36,29,0,36,29,0,36,0,0,36,29,0,36,0,0,36,0,0,36,0,0,0,0,36,29,0,2,1,1.0425788186670715
3,355,43371,2,6188,391,43391,36,29,0,36,29,0,36,0,0,36,29,0,36,0,0,36,0,0,36,0,0,0,0,36,29,0,2,1,1.2134135289166867
3,359,43016,0,6186,343,43000,36,29,0,36,29,0,36,0,0,36,29,0,36,0,0,36,0,0,36,0,0,0,0,36,29,0,2,1,1.2825198972217227
3,383,42657,0,6186,342,42657,36,29,0,36,29,0,36,0,0,36,29,0,36,0,0,36,0,0,36,0,0,0,0,36,29,0,3,1,1.3164977470816441
3,336,42274,0,6186,463,42315,35,29,0,35,29,0,35,0,0,35,29,0,35,0,0,35,0,0,35,0,0,0,0,35,29,0,2,1,1.3164977470816441
3,312,41938,2,6186,204,41852,35,28,0,35,28,0,35,0,0,35,28,0,35,0,0,35,0,0,35,0,0,0,0,35,28,0,2,1,1.283665403858854
3,277,41626,0,6184,270,41648,35,28,0,35,28,0,35,0,0,35,28,0,35,0,0,35,0,0,35,0,0,0,0,35,28,0,2,1,1.283665403858854
3,324,41349,0,6184,355,41378,35,28,0,35,28,0,35,0,0,35,28,0,35,0,0,35,0,0,35,0,0,0,0,35,28,0,2,1,1.5241222451831011
3,345,41025,1,6184,347,41023,35,28,0,35,28,0,35,0,0,35,28,0,35,0,0,35,0,0,35,0,0,0,0,35,28,0,2,1,1.756077607503278
3,332,40680,1,6183,334,40676,35,28,0,35,28,0,35,0,0,35,28,0,35,0,0,35,0,0,35,0,0,0,0,35,28,0,2,1,1.756077607503278
3,288,40348,0,6182,314,40342,34,28,0,34,28,0,34,0,0,34,28,0,34,0,0,34,0,0,34,0,0,0,0,34,28,0,2,1,1.6296353632718268
3,221,40060,1,6182,216,40028,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,1,1.2725466914069061
3,162,39839,0,6181,133,39812,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,1,0.9796136940017207
3,165,39677,0,6181,139,39679,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,1,0.9796136940017207
3,196,39512,0,6181,221,39540,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,1,1.2021597431720308
3,212,39316,0,6181,229,39319,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,1,1.26379873296915
3,194,39104,0,6181,164,39090,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,0,0,33,27,0,2,1,1.26379873296915
3,183,38910,1,6181,169,38905,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,1,1.2170919961945876
3,169,38727,0,6180,195,38736,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,1,1.1430739725355175
3,152,38558,0,6180,142,38541,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,1,1.0466659802900111
3,142,38406,1,6180,119,38399,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,1,1.0466659802900111
3,163,38264,0,6179,166,38280,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,3,1,1.2011068806855427
3,175,38101,1,6179,205,38114,32,26,0,32,26,0,32,0,0,32,26,0,32,0,0,32,0,0,32,0,0,0,0,32,26,0,3,1,1.3537406322160277
3,179,37926,0,6178,152,37909,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.4524055511672462
3,174,37747,1,6178,181,37757,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,3,1,1.4524055511672462
3,153,37573,2,6177,189,37576,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,1,1.32440172894603
3,127,37420,0,6175,88,37387,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,3,2,1.1194503174892867
3,107,37293,0,6175,106,37299,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.1144537627323035
3,119,37186,0,6175,126,37193,31,25,0,31,25,0,31,0,0,31,25,0,31,0,0,31,0,0,31,25,0,0,0,31,25,0,2,2,1.1144537627323035
3,135,37067,2,6175,124,37067,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1,1.3294103286961323
3,144,36932,0,6173,157,36943,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1,1.4920174980019774
3,149,36788,1,6173,149,36786,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1,1.4920174980019774
3,119,36639,0,6172,142,36637,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1,1.3039904238686848
3,88,36520,0,6172,67,36495,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1,0.9699827211430528
3,82,36432,1,6172,55,36428,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,0,0,30,24,0,3,1,0.9699827211430528
3,93,36350,0,6171,122,36373,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,3,1,1.0671245917110193
3,114,36257,0,6171,104,36251,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,3,1,1.300083605400525
